D,M,N,__pyience_timestamp__,acc_amm,acc_orig,alpha,bias,canCheat,corr,cossim,d,lut_work_const,method,muls,ncentroids,ncodebooks,nlookups,nnz,normalized_mse,problem,r,raw_mse,secs,sparsity,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
512,100,10000,2019-12-31T17_12_56,0.6701,0.7048,,0.011425677686929704,,0.8269307613372803,0.8269243240356445,64.0,,HashJL,69171200.0,,,,,0.3594425022602081,,,6.3119683265686035,0.08375750889535992,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,,2.5938150882720947
512,100,10000,2019-12-31T17_12_56,0.6636,0.7048,,-0.00041706638876348734,,0.8198620080947876,0.8198621869087219,64.0,,HashJL,69171200.0,,,,,0.3647422194480896,,,6.405034065246582,0.08331720507703723,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,,2.630533695220948
512,100,10000,2019-12-31T17_12_56,0.68,0.7048,,0.0008596619591116905,,0.8375242352485657,0.8375243544578552,64.0,,HashJL,69171200.0,,,,,0.3216819763183594,,,5.648877143859862,0.08159137202892452,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,,2.8724029064178467
512,100,10000,2019-12-31T17_12_56,0.6887,0.7048,,-0.0057299542240798465,,0.8610787987709045,0.8610759377479553,64.0,,HashJL,69171200.0,,,,,0.3267081081867218,,,5.737138271331787,0.08142320602200925,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,,2.514328718185425
512,100,10000,2019-12-31T17_12_56,0.6729,0.7048,,0.0008478645468130707,,0.8322433233261108,0.8322432637214661,64.0,,HashJL,69171200.0,,,,,0.3587149381637573,,,6.299192428588867,0.08387294609565288,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,,2.538026809692384
512,100,10000,2019-12-31T17_12_56,0.6846,0.7048,,0.000615976401604712,,0.8502109050750732,0.8502110838890076,64.0,,HashJL,69171200.0,,,,,0.3339029550552368,,,5.86348295211792,0.08077014505397527,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,,2.5644748210906982
512,100,10000,2019-12-31T17_12_56,0.6592,0.7048,,0.0038517217617481947,,0.8373240828514099,0.8373242020606995,64.0,,HashJL,69171200.0,,,,,0.361910343170166,,,6.355304718017577,0.08034167403820902,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,,2.4568581581115723
512,100,10000,2019-12-31T17_12_56,0.6588,0.7048,,0.007958043366670609,,0.8300543427467346,0.8300518989562988,64.0,,HashJL,69171200.0,,,,,0.3553651571273804,,,6.240368366241455,0.08117720996960998,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,,2.5958728790283203
512,100,10000,2019-12-31T17_12_56,0.6729999999999999,0.7048,,0.007455952931195498,,0.8280363678932191,0.8280341625213623,64.0,,HashJL,69171200.0,,,,,0.3566555380821228,,,6.263028144836426,0.08112590399105102,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,,2.608107566833496
512,100,10000,2019-12-31T17_13_09,0.6744,0.7048,,-0.0078005464747548095,,0.8514465093612671,0.8514407277107239,64.0,,OSNAP,84684800.0,,,,,0.3412947058677673,,,5.993285179138184,0.2783308079233393,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,,2.4894073009490967
512,100,10000,2019-12-31T17_13_09,0.6758,0.7048,,0.005059009417891502,,0.8295974135398865,0.8295967578887941,64.0,,OSNAP,84684800.0,,,,,0.3641588985919952,,,6.394790649414063,0.2778018319513649,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,,2.5173165798187256
512,100,10000,2019-12-31T17_13_09,0.6643,0.7048,,-0.005265038926154375,,0.8367588520050049,0.8367568254470825,64.0,,OSNAP,84684800.0,,,,,0.3349861204624176,,,5.8825035095214835,0.2822949270484969,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,,2.720834493637085
512,100,10000,2019-12-31T17_13_09,0.6759999999999999,0.7048,,0.0021673007868230343,,0.8213922381401062,0.8213923573493958,64.0,,OSNAP,84684800.0,,,,,0.4252422749996185,,,7.4674415588378915,0.2801313929958269,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,,2.1174030303955083
512,100,10000,2019-12-31T17_13_09,0.6715,0.7048,,0.0066424603573977965,,0.8299516439437866,0.8299504518508911,64.0,,OSNAP,84684800.0,,,,,0.3482758402824402,,,6.115877151489258,0.2806141579058021,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,,2.6708812713623047
512,100,10000,2019-12-31T17_13_09,0.6729999999999999,0.7048,,0.0038228689227253203,,0.8427049517631531,0.8427048921585083,64.0,,OSNAP,84684800.0,,,,,0.3240956962108612,,,5.691263198852539,0.2761104090604931,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,,2.755919933319092
512,100,10000,2019-12-31T17_13_09,0.6674,0.7048,,0.005831942893564701,,0.8413435220718384,0.8413422107696533,64.0,,OSNAP,84684800.0,,,,,0.35494285821914673,,,6.23295259475708,0.2769267479889095,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,,2.4755537509918213
512,100,10000,2019-12-31T17_13_09,0.6709999999999999,0.7048,,0.009777437895536423,,0.8378736972808838,0.8378695845603943,64.0,,OSNAP,84684800.0,,,,,0.3382317125797272,,,5.939497470855713,0.2749791870592162,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,,2.670349836349488
512,100,10000,2019-12-31T17_13_09,0.6622,0.7048,,0.002058924175798893,,0.8108217716217041,0.8108216524124146,64.0,,OSNAP,84684800.0,,,,,0.3953483402729033,,,6.942491054534912,0.27774592605419457,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,,2.435067176818848
512,100,10000,2019-12-31T17_13_09,0.6808,0.7048,,0.0069853737950325,,0.8526493310928345,0.8526481986045837,64.0,,OSNAP,84684800.0,,,,,0.32239875197410583,,,5.661463737487793,0.28007055493071675,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,,2.641616106033325
512,100,10000,2020-01-05T14_10_50,0.7048,0.7048,,,,1.000003457069397,1.0000028610229492,,,Exact,512000000.0,,,,,1.9668838565777176e-14,,,3.4539347293707783e-13,0.009143294999375941,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,0.005246688611805439,4.1905174255371085
512,100,10000,2020-01-05T14_10_51,0.3792,0.7048,,,,0.6904714107513428,0.6903215050697327,,,Bolt,81920000.0,,2.0,2000000.0,,0.5568118095397949,,,9.777860641479492,0.4119120050163474,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.039277318865060806,2.12704873085022
512,100,10000,2020-01-05T14_10_52,0.5876,0.7048,,,,0.7803896069526672,0.7801379561424255,,,Bolt,81920000.0,,4.0,4000000.0,,0.4861477911472321,,,8.536969184875487,0.4136667370039504,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.04681914672255516,1.978620767593384
512,100,10000,2020-01-05T14_10_54,0.6759999999999999,0.7048,,,,0.86369389295578,0.8634278178215027,,,Bolt,81920000.0,,8.0,8000000.0,,0.4144668877124785,,,7.278221130371094,0.3682879489788321,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.04605458676815033,1.9416055679321291
512,100,10000,2020-01-05T14_10_55,0.6896,0.7048,,,,0.9152767658233644,0.9148866534233092,,,Bolt,81920000.0,,16.0,16000000.0,,0.3382907211780548,,,5.940534114837647,0.3926093649934046,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.05802677571773529,2.0784788131713867
512,100,10000,2020-01-05T14_10_56,0.6958,0.7048,,,,0.9512171149253844,0.9506359696388244,,,Bolt,81920000.0,,32.0,32000000.0,,0.2547496557235718,,,4.47351598739624,0.6057480910094455,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.07840853929519652,2.3142566680908203
512,100,10000,2020-01-05T14_10_59,0.7018,0.7048,,,,0.9763901829719543,0.9756380915641784,,,Bolt,81920000.0,,64.0,64000000.0,,0.13679414987564087,,,2.402165412902832,0.7075457359896973,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.10773321241140366,2.838628053665161
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.16382330656051636,0.16382744908332825,1.0,,FastJL,1823732.0,,,,,0.9980471730232242,,,17.526147842407227,0.08261117499205284,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,0.00011867429566336797,0.02547033131122589
512,100,10000,2020-01-05T14_14_15,0.0101,0.7048,,,,0.17235668003559113,0.17235572636127472,1.0,,FastJL,1823732.0,,,,,0.9975234270095824,,,17.516950607299805,0.0624060670088511,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,-1.980190972972196e-05,0.030783090740442283
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.16425885260105133,0.16426068544387815,1.0,,FastJL,1823732.0,,,,,0.9971882700920104,,,17.511064529418945,0.056625808996614076,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,6.572626443812625e-05,0.036876335740089417
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.17626169323921204,0.17626173794269562,1.0,,FastJL,1823732.0,,,,,0.9970967173576356,,,17.509456634521484,0.05576689701410942,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,7.039375759632094e-06,0.035380221903324134
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.17404194176197052,0.17404231429100034,1.0,,FastJL,1823732.0,,,,,0.9970791935920716,,,17.509149551391598,0.059920634987065576,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,1.3478936125466134e-05,0.03607950359582901
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.18291428685188293,0.18291400372982025,1.0,,FastJL,1823732.0,,,,,0.996222198009491,,,17.49410057067871,0.06376074699801393,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,-1.7409333850082474e-06,0.0445910207927227
512,100,10000,2020-01-05T14_14_15,0.0159,0.7048,,,,0.16563212871551514,0.1656314581632614,1.0,,FastJL,1823732.0,,,,,0.9975257515907288,,,17.516990661621097,0.05597960800514557,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,-1.4328948964248413e-05,0.03205990046262741
512,100,10000,2020-01-05T14_14_15,0.014,0.7048,,,,0.15777522325515747,0.15776297450065613,1.0,,FastJL,1823732.0,,,,,0.9973246455192566,,,17.513460159301758,0.0583200299879536,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,-0.0002467178856022656,0.03656470775604248
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.13616758584976196,0.13616979122161865,1.0,,FastJL,1823732.0,,,,,0.9973326921463012,,,17.513601303100586,0.053353770985268056,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,8.724259532755241e-05,0.04265801981091498
512,100,10000,2020-01-05T14_14_15,0.01,0.7048,,,,0.17393608391284945,0.17394006252288818,1.0,,FastJL,1823732.0,,,,,0.997702658176422,,,17.520097732543945,0.053724543016869575,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,0.00015079868899192658,0.02823796309530735
512,100,10000,2020-01-05T14_14_17,0.0154,0.7048,,,,0.2940552532672882,0.29405608773231506,2.0,,FastJL,3642344.0,,,,,0.9905163645744324,,,17.393903732299805,0.06081275502219796,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,7.326624472625554e-05,0.0695473775267601
512,100,10000,2020-01-05T14_14_17,0.0129,0.7048,,,,0.2241446077823639,0.22414769232273105,2.0,,FastJL,3642344.0,,,,,0.9943641424179076,,,17.461471557617188,0.06669880502158776,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,0.0003568368556443602,0.05426306277513504
512,100,10000,2020-01-05T14_14_17,0.012,0.7048,,,,0.2691520154476166,0.2691516578197479,2.0,,FastJL,3642344.0,,,,,0.9897829294204712,,,17.381023406982422,0.057619622006313875,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,-3.560784080036683e-06,0.08257076889276505
512,100,10000,2020-01-05T14_14_17,0.0168,0.7048,,,,0.2624605596065521,0.2624613642692566,2.0,,FastJL,3642344.0,,,,,0.991065800189972,,,17.40355110168457,0.05898406298365444,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,7.233177166199312e-05,0.07381351292133331
512,100,10000,2020-01-05T14_14_17,0.0125,0.7048,,,,0.2405004799365997,0.2404838949441909,2.0,,FastJL,3642344.0,,,,,0.9932300448417664,,,17.441556930541992,0.05521789498743601,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,-0.00046168605331331486,0.060834430158138275
512,100,10000,2020-01-05T14_14_17,0.013000000000000001,0.7048,,,,0.2405274361371994,0.2405224293470383,2.0,,FastJL,3642344.0,,,,,0.9918283820152284,,,17.416942596435547,0.05791005300125107,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,-0.00021613355784211308,0.07391130924224854
512,100,10000,2020-01-05T14_14_17,0.0101,0.7048,,,,0.26477494835853577,0.26476073265075684,2.0,,FastJL,3642344.0,,,,,0.994802951812744,,,17.46917724609375,0.07219441098277457,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,-0.00027790103922598064,0.04193368926644325
512,100,10000,2020-01-05T14_14_17,0.0127,0.7048,,,,0.28443393111228943,0.2844362854957581,2.0,,FastJL,3642344.0,,,,,0.9907299280166626,,,17.397653579711914,0.05668985500233247,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,0.00036141116288490593,0.07037818431854248
512,100,10000,2020-01-05T14_14_17,0.0137,0.7048,,,,0.28083744645118713,0.28082796931266785,2.0,,FastJL,3642344.0,,,,,0.9903185963630676,,,17.390430450439453,0.058988999022403725,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,-0.0003575474547687918,0.0746130496263504
512,100,10000,2020-01-05T14_14_17,0.01,0.7048,,,,0.3184829652309418,0.3184777498245239,2.0,,FastJL,3642344.0,,,,,0.9907608032226562,,,17.398195266723633,0.05515689801541157,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,0.0006655954057350755,0.0622444711625576
512,100,10000,2020-01-05T14_14_18,0.0203,0.7048,,,,0.3533715903759003,0.3533664345741272,4.0,,FastJL,7279568.0,,,,,0.9867235422134399,,,17.327299118041992,0.07591705201775767,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.00022203692060429608,0.08094349503517151
512,100,10000,2020-01-05T14_14_18,0.0246,0.7048,,,,0.3570384085178375,0.357037752866745,4.0,,FastJL,7279568.0,,,,,0.986673891544342,,,17.326427459716793,0.057731867011170834,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,-1.4259805539040826e-05,0.08037246018648148
512,100,10000,2020-01-05T14_14_18,0.0176,0.7048,,,,0.3430976569652557,0.3430891036987305,4.0,,FastJL,7279568.0,,,,,0.9875823259353638,,,17.34238052368164,0.06835642000078224,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,-0.0003271001041866839,0.07796064764261246
512,100,10000,2020-01-05T14_14_18,0.016,0.7048,,,,0.3901940882205963,0.3901823163032532,4.0,,FastJL,7279568.0,,,,,0.9836512207984924,,,17.273347854614258,0.057493283995427184,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,-0.00045925998711027205,0.0902935341000557
512,100,10000,2020-01-05T14_14_18,0.025,0.7048,,,,0.3619377315044403,0.3619389533996582,4.0,,FastJL,7279568.0,,,,,0.984569013118744,,,17.289464950561527,0.05671675901976414,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,0.0004667470348067582,0.09213767945766448
512,100,10000,2020-01-05T14_14_18,0.0231,0.7048,,,,0.4013931453227997,0.4013944864273071,4.0,,FastJL,7279568.0,,,,,0.9757211208343506,,,17.134092330932614,0.056502513005398214,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,0.00025446919607929885,0.13191723823547366
512,100,10000,2020-01-05T14_14_18,0.0133,0.7048,,,,0.3585831224918365,0.3585821688175201,4.0,,FastJL,7279568.0,,,,,0.9867219924926758,,,17.327272415161133,0.0578446350118611,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,-2.5002967959153463e-05,0.07970970869064331
512,100,10000,2020-01-05T14_14_18,0.0246,0.7048,,,,0.34323355555534363,0.3432321548461914,4.0,,FastJL,7279568.0,,,,,0.9865570068359376,,,17.32437515258789,0.06170852901414036,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,-7.122301030904055e-05,0.08455996215343475
512,100,10000,2020-01-05T14_14_18,0.0159,0.7048,,,,0.38926413655281067,0.3892636597156525,4.0,,FastJL,7279568.0,,,,,0.9831923842430116,,,17.265291213989258,0.0636396869958844,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,0.0005977741675451398,0.09313555061817168
512,100,10000,2020-01-05T14_14_18,0.0216,0.7048,,,,0.31215715408325195,0.312153697013855,4.0,,FastJL,7279568.0,,,,,0.9865345358848572,,,17.323980331420902,0.05636638100259006,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,-0.00018875088426284487,0.09375368058681488
512,100,10000,2020-01-05T14_14_19,0.0318,0.7048,,,,0.4952864944934845,0.4952858984470368,8.0,,FastJL,14554016.0,,,,,0.9673953652381896,,,16.98788833618164,0.06682450498919934,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-3.252410169807264e-05,0.14285443723201752
512,100,10000,2020-01-05T14_14_19,0.0314,0.7048,,,,0.4578907191753388,0.4578739106655121,8.0,,FastJL,14554016.0,,,,,0.9745766520500184,,,17.113994598388672,0.06574343098327518,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,-0.0007318504503928125,0.12010352313518526
512,100,10000,2020-01-05T14_14_19,0.0367,0.7048,,,,0.511286199092865,0.5112869739532471,8.0,,FastJL,14554016.0,,,,,0.9610133171081544,,,16.875816345214847,0.05959058698499575,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,0.0006255014450289309,0.1662224382162094
512,100,10000,2020-01-05T14_14_19,0.0255,0.7048,,,,0.5015743374824524,0.5015707612037659,8.0,,FastJL,14554016.0,,,,,0.966123342514038,,,16.965551376342773,0.06883242199546658,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,-0.0002490535262040794,0.14663879573345184
512,100,10000,2020-01-05T14_14_19,0.0341,0.7048,,,,0.4699074029922485,0.4699026346206665,8.0,,FastJL,14554016.0,,,,,0.9702143669128418,,,17.037391662597653,0.05673617499996907,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,-0.00033305989927612245,0.13762874901294708
512,100,10000,2020-01-05T14_14_19,0.0232,0.7048,,,,0.4691544473171234,0.4691369533538818,8.0,,FastJL,14554016.0,,,,,0.9728249907493592,,,17.083234786987305,0.0566487820178736,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,-0.0007821533945389093,0.12537282705307007
512,100,10000,2020-01-05T14_14_19,0.03,0.7048,,,,0.4642602801322937,0.4642601907253266,8.0,,FastJL,14554016.0,,,,,0.9729726910591124,,,17.08582878112793,0.057259041001088924,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,0.0006427483749575912,0.1260695904493332
512,100,10000,2020-01-05T14_14_19,0.0365,0.7048,,,,0.4474442601203919,0.4474457800388336,8.0,,FastJL,14554016.0,,,,,0.9730782508850098,,,17.087682723999027,0.05584666100912728,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,0.0003976563457399607,0.13062278926372528
512,100,10000,2020-01-05T14_14_19,0.0305,0.7048,,,,0.4774779677391052,0.4774746298789978,8.0,,FastJL,14554016.0,,,,,0.9721546173095704,,,17.071462631225586,0.05983665597159416,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,-0.00021280845976434648,0.12617705762386322
512,100,10000,2020-01-05T14_14_19,0.0345,0.7048,,,,0.4941351115703583,0.4941359758377075,8.0,,FastJL,14554016.0,,,,,0.9615538716316224,,,16.885309219360348,0.06452143299975432,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,0.00019632578187156469,0.1700068861246109
512,100,10000,2020-01-05T14_14_21,0.0707,0.7048,,,,0.6284489035606384,0.6284324526786804,16.0,,FastJL,29102912.0,,,,,0.9347525238990784,,,16.414665222167972,0.07101331299054436,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,-0.0012172040296718474,0.22735904157161715
512,100,10000,2020-01-05T14_14_21,0.0629,0.7048,,,,0.5697327852249146,0.5697228908538818,16.0,,FastJL,29102912.0,,,,,0.9401302933692932,,,16.509101867675778,0.059847897995496176,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,-0.000903853855561465,0.2314009815454483
512,100,10000,2020-01-05T14_14_21,0.0637,0.7048,,,,0.5963598489761353,0.5963537096977234,16.0,,FastJL,29102912.0,,,,,0.9427849650382996,,,16.555719375610348,0.06798309998703189,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,-0.0006089144153520465,0.20983773469924927
512,100,10000,2020-01-05T14_14_21,0.0639,0.7048,,,,0.5866708159446716,0.5866703391075134,16.0,,FastJL,29102912.0,,,,,0.9353350996971128,,,16.424896240234375,0.06280546999187209,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,4.800435817742255e-06,0.2429594546556473
512,100,10000,2020-01-05T14_14_21,0.0596,0.7048,,,,0.6181431412696838,0.6181182265281677,16.0,,FastJL,29102912.0,,,,,0.9371254444122314,,,16.456335067749027,0.06684829399455339,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,-0.001590428058989346,0.2227019965648651
512,100,10000,2020-01-05T14_14_21,0.0503,0.7048,,,,0.6002321243286133,0.600231945514679,16.0,,FastJL,29102912.0,,,,,0.950409770011902,,,16.689613342285153,0.06092679101857356,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,8.87650967342779e-05,0.1795194298028946
512,100,10000,2020-01-05T14_14_21,0.0574,0.7048,,,,0.5859718322753906,0.5859556198120117,16.0,,FastJL,29102912.0,,,,,0.9504700303077698,,,16.690671920776367,0.057791893981629976,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,-0.0010278805857524276,0.184007465839386
512,100,10000,2020-01-05T14_14_21,0.0615,0.7048,,,,0.6183050274848938,0.6183053851127625,16.0,,FastJL,29102912.0,,,,,0.9322824478149414,,,16.37129020690918,0.05719248499372043,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,0.0003547869564499706,0.2406586408615113
512,100,10000,2020-01-05T14_14_21,0.0676,0.7048,,,,0.5965546369552612,0.5965551137924194,16.0,,FastJL,29102912.0,,,,,0.940587043762207,,,16.517122268676758,0.058500281011220075,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,0.000626149179879576,0.21820302307605746
512,100,10000,2020-01-05T14_14_21,0.0573,0.7048,,,,0.5797044634819031,0.5797047615051271,16.0,,FastJL,29102912.0,,,,,0.9424973726272584,,,16.550668716430664,0.05901095501030795,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,0.00014682643814012408,0.2175865173339844
512,100,10000,2020-01-05T14_14_22,0.1931,0.7048,,,,0.7545678019523621,0.7545678019523621,32.0,,FastJL,58200704.0,,,,,0.872870147228241,,,15.327983856201172,0.07178403800935483,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,0.0011663994519039989,0.3752837777137756
512,100,10000,2020-01-05T14_14_22,0.136,0.7048,,,,0.7592355012893677,0.7592340111732483,32.0,,FastJL,58200704.0,,,,,0.875446617603302,,,15.373228073120115,0.0609990709926933,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,-0.0002322207292309031,0.3646299540996552
512,100,10000,2020-01-05T14_14_22,0.157,0.7048,,,,0.7213133573532104,0.7213139533996582,32.0,,FastJL,58200704.0,,,,,0.8629379868507385,,,15.153571128845215,0.06354875100078061,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,0.0007632047636434438,0.4285147786140442
512,100,10000,2020-01-05T14_14_22,0.1324,0.7048,,,,0.7306305766105652,0.7306287884712219,32.0,,FastJL,58200704.0,,,,,0.8861356973648071,,,15.560933113098145,0.06746603400097229,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,-0.0002951236965600401,0.3461012542247772
512,100,10000,2020-01-05T14_14_22,0.1441,0.7048,,,,0.7382517457008362,0.7382516264915466,32.0,,FastJL,58200704.0,,,,,0.8803810477256775,,,15.459878921508787,0.06403409500489943,,CIFAR-100 Softmax,4,0.005246688611805439,4.1905179023742685,0.0002594676916487515,0.3605049550533295
512,100,10000,2020-01-05T14_14_22,0.1548,0.7048,,,,0.7371082901954651,0.7371054291725159,32.0,,FastJL,58200704.0,,,,,0.8773964643478394,,,15.40746784210205,0.06885399599559605,,CIFAR-100 Softmax,5,0.005246688611805439,4.1905179023742685,-0.0005223830230534077,0.37076401710510254
512,100,10000,2020-01-05T14_14_22,0.1543,0.7048,,,,0.7242850065231323,0.724284291267395,32.0,,FastJL,58200704.0,,,,,0.8695780634880066,,,15.27017307281494,0.06521158898249269,,CIFAR-100 Softmax,6,0.005246688611805439,4.1905179023742685,-2.2937590983929113e-05,0.4042161405086517
512,100,10000,2020-01-05T14_14_22,0.1575,0.7048,,,,0.7365430593490601,0.7365347743034363,32.0,,FastJL,58200704.0,,,,,0.8799672126770021,,,15.452611923217773,0.059918343991739675,,CIFAR-100 Softmax,7,0.005246688611805439,4.1905179023742685,-0.0011106826132163403,0.3627887964248657
512,100,10000,2020-01-05T14_14_22,0.1457,0.7048,,,,0.697709321975708,0.6977097392082214,32.0,,FastJL,58200704.0,,,,,0.8847482800483704,,,15.536569595336914,0.06157775901374408,,CIFAR-100 Softmax,8,0.005246688611805439,4.1905179023742685,0.0006622055661864579,0.3694548904895783
512,100,10000,2020-01-05T14_14_22,0.1536,0.7048,,,,0.7424138188362122,0.7423956990242004,32.0,,FastJL,58200704.0,,,,,0.8905197978019714,,,15.637919425964355,0.06444806698709726,,CIFAR-100 Softmax,9,0.005246688611805439,4.1905179023742685,-0.0017854596953839066,0.3260749280452728
512,100,10000,2020-01-05T14_14_24,0.021,0.7048,,,,0.21002911031246185,0.21002896130084991,1.0,,HashJL,6171200.0,,,,,4.845968723297119,,,85.09734344482422,0.8474165399966296,,CIFAR-100 Softmax,0,0.005246688611805439,4.1905179023742685,0.10701438784599304,9.144574165344238
512,100,10000,2020-01-05T14_14_24,0.0183,0.7048,,,,0.1583317220211029,0.1583324521780014,1.0,,HashJL,6171200.0,,,,,4.996376514434815,,,87.73857116699219,0.0501428069837857,,CIFAR-100 Softmax,1,0.005246688611805439,4.1905179023742685,0.007995848543941975,9.0669584274292
512,100,10000,2020-01-05T14_14_24,0.0181,0.7048,,,,0.15816713869571686,0.15816691517829895,1.0,,HashJL,6171200.0,,,,,3.9260756969451904,,,68.94361877441406,0.056926347984699525,,CIFAR-100 Softmax,2,0.005246688611805439,4.1905179023742685,-0.0002996137482114136,7.8615779876708975
512,100,10000,2020-01-05T14_14_24,0.0207,0.7048,,,,0.19287386536598208,0.192873939871788,1.0,,HashJL,6171200.0,,,,,6.161208629608152,,,108.19353485107422,0.05538893901393749,,CIFAR-100 Softmax,3,0.005246688611805439,4.1905179023742685,0.0015168472891673446,10.36262321472168
