Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.250,   (5x5),   1.189, (8.410e+07/s),   1.188, (8.418e+07/s),   1.188, (8.418e+07/s),   1.187, (8.425e+07/s),   1.188, (8.418e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.300,   (5x5),   1.386, (7.215e+07/s),   1.386, (7.215e+07/s),   1.385, (7.220e+07/s),   1.385, (7.220e+07/s),   1.384, (7.225e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.350,   (5x5),   1.601, (6.246e+07/s),   1.601, (6.246e+07/s),   1.600, (6.250e+07/s),   1.600, (6.250e+07/s),   1.601, (6.246e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.400,   (5x5),   1.836, (5.447e+07/s),   1.837, (5.444e+07/s),   1.837, (5.444e+07/s),   1.835, (5.450e+07/s),   1.836, (5.447e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.350,   (5x5),   1.603, (6.238e+07/s),   1.602, (6.242e+07/s),   1.602, (6.242e+07/s),   1.602, (6.242e+07/s),   1.602, (6.242e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.500,   (5x5),   2.335, (4.283e+07/s),   2.334, (4.284e+07/s),   2.335, (4.283e+07/s),   2.334, (4.284e+07/s),   2.335, (4.283e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.600,   (5x5),   2.757, (3.627e+07/s),   2.754, (3.631e+07/s),   2.756, (3.628e+07/s),   2.754, (3.631e+07/s),   2.756, (3.628e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.700,   (5x5),   3.215, (3.110e+07/s),   3.213, (3.112e+07/s),   3.214, (3.111e+07/s),   3.216, (3.109e+07/s),   3.215, (3.110e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.800,   (5x5),   3.684, (2.714e+07/s),   3.683, (2.715e+07/s),   3.685, (2.714e+07/s),   3.691, (2.709e+07/s),   3.691, (2.709e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.900,   (5x5),   4.114, (2.431e+07/s),   4.114, (2.431e+07/s),   4.110, (2.433e+07/s),   4.112, (2.432e+07/s),   4.111, (2.432e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  1.000,   (5x5),   4.592, (2.178e+07/s),   4.589, (2.179e+07/s),   4.586, (2.181e+07/s),   4.589, (2.179e+07/s),   4.587, (2.180e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   8,  0.010,   (5x5),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   8,  0.025,   (5x5),   0.238, (4.202e+08/s),   0.237, (4.219e+08/s),   0.238, (4.202e+08/s),   0.238, (4.202e+08/s),   0.237, (4.219e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   8,  0.050,   (5x5),   0.446, (2.242e+08/s),   0.446, (2.242e+08/s),   0.446, (2.242e+08/s),   0.445, (2.247e+08/s),   0.445, (2.247e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   8,  0.100,   (5x5),   0.949, (1.054e+08/s),   0.949, (1.054e+08/s),   0.948, (1.055e+08/s),   0.948, (1.055e+08/s),   0.948, (1.055e+08/s)
