------------------------ Caltech3x3
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,   4,   (5x10):,  2.7360, (3.6550e+08/s),  2.7140, (3.6846e+08/s),  2.7050, (3.6969e+08/s),  2.6840, (3.7258e+08/s),  2.6830, (3.7272e+08/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,   4,   (5x10):,  4.9040, (2.0392e+08/s),  4.9070, (2.0379e+08/s),  4.9020, (2.0400e+08/s),  4.9070, (2.0379e+08/s),  5.0390, (1.9845e+08/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,   4,   (5x10):,  2.5060, (3.9904e+08/s),  2.5910, (3.8595e+08/s),  2.5930, (3.8565e+08/s),  2.6100, (3.8314e+08/s),  2.6070, (3.8358e+08/s)
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,   8,   (5x10):,  5.4210, (1.8447e+08/s),  5.2580, (1.9019e+08/s),  5.2580, (1.9019e+08/s),  5.2590, (1.9015e+08/s),  5.2600, (1.9011e+08/s)
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,   8,   (5x10):,  3.6350, (2.7510e+08/s),  3.4690, (2.8827e+08/s),  3.5100, (2.8490e+08/s),  3.6580, (2.7337e+08/s),  3.4870, (2.8678e+08/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,   8,   (5x10):,  5.2240, (1.9142e+08/s),  5.2050, (1.9212e+08/s),  5.2180, (1.9164e+08/s),  5.2440, (1.9069e+08/s),  5.2480, (1.9055e+08/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,   8,   (5x10):,  3.5390, (2.8257e+08/s),  3.4390, (2.9078e+08/s),  3.4180, (2.9257e+08/s),  3.6280, (2.7563e+08/s),  3.6290, (2.7556e+08/s)
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,  16,   (5x10):,  6.3340, (1.5788e+08/s),  6.4470, (1.5511e+08/s),  6.6540, (1.5029e+08/s),  6.5580, (1.5249e+08/s),  6.4180, (1.5581e+08/s)
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,  16,   (5x10):,  6.2280, (1.6057e+08/s),  6.2080, (1.6108e+08/s),  6.2160, (1.6088e+08/s),  6.1770, (1.6189e+08/s),  6.1630, (1.6226e+08/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,  16,   (5x10):,  6.3960, (1.5635e+08/s),  6.7240, (1.4872e+08/s),  6.4000, (1.5625e+08/s),  6.4020, (1.5620e+08/s),  6.3860, (1.5659e+08/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,  16,   (5x10):,  6.2170, (1.6085e+08/s),  6.3300, (1.5798e+08/s),  6.0800, (1.6447e+08/s),  6.0760, (1.6458e+08/s),  6.0810, (1.6445e+08/s)
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,  32,   (5x10):,  8.5460, (1.1701e+08/s),  8.8530, (1.1296e+08/s),  8.6220, (1.1598e+08/s),  8.6300, (1.1587e+08/s),  8.4930, (1.1774e+08/s)
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,  32,   (5x10):, 10.8520, (9.2149e+07/s), 10.7810, (9.2756e+07/s), 10.8410, (9.2242e+07/s), 10.8100, (9.2507e+07/s), 10.7950, (9.2635e+07/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,  32,   (5x10):,  8.3700, (1.1947e+08/s),  8.4070, (1.1895e+08/s),  8.4030, (1.1901e+08/s),  8.4070, (1.1895e+08/s),  8.4090, (1.1892e+08/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,  32,   (5x10):, 10.7040, (9.3423e+07/s), 10.7040, (9.3423e+07/s), 10.7280, (9.3214e+07/s), 10.6840, (9.3598e+07/s), 10.7150, (9.3327e+07/s)
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,  64,   (5x10):, 12.8820, (7.7628e+07/s), 12.8140, (7.8040e+07/s), 13.0310, (7.6740e+07/s), 12.8930, (7.7561e+07/s), 12.8250, (7.7973e+07/s)
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,  64,   (5x10):, 21.0740, (4.7452e+07/s), 21.4560, (4.6607e+07/s), 20.8290, (4.8010e+07/s), 21.0810, (4.7436e+07/s), 20.8390, (4.7987e+07/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,  64,   (5x10):, 12.7130, (7.8660e+07/s), 12.8460, (7.7845e+07/s), 12.6930, (7.8784e+07/s), 12.8450, (7.7851e+07/s), 12.8210, (7.7997e+07/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,  64,   (5x10):, 20.7710, (4.8144e+07/s), 20.6450, (4.8438e+07/s), 20.7070, (4.8293e+07/s), 20.8180, (4.8035e+07/s), 20.6790, (4.8358e+07/s)
