D,M,N,__pyience_timestamp__,acc-1nn-raw,acc_amm,acc_amm_1nn,acc_amm_rbf,acc_orig,acc_orig_1nn,acc_orig_rbf,alpha,canCheat,corr,cossim,d,lut_work_const,method,muls,ncodebooks,nlookups,nnz,normalized_mse,raw_mse,secs,sparsity,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
320,256,375,2020-01-03T13_36_03,0.36,0.3546666666666667,0.3493333333333333,0.3546666666666667,0.3973333333333333,0.4,0.3973333333333333,,,0.489441990852356,0.4904698133468628,8.0,,OrthoGauss,1728000.0,,,,1.1248118877410889,6485.6318359375,0.0005426029965747149,,ucr ScreenType k=256,0,30.57592010498047,75.9339828491211,0.2893177270889282,2.761181354522705
320,256,375,2020-01-03T13_36_03,0.34130000000000005,0.336,0.336,0.336,0.336,0.336,0.336,,,0.2133634835481644,0.21389317512512207,8.0,,OrthoGauss,1728000.0,,,,0.9682521224021912,272.5362548828125,0.0005502419953700155,,ucr SmallKitchenAppliances k=256,0,1.3113917112350464,16.77713966369629,0.032175302505493164,2.0825638771057133
320,256,16800,2020-01-03T13_36_03,0.7117,0.2326190476190476,0.20089285714285715,0.2326190476190476,0.5064880952380952,0.5060119047619047,0.5064880952380952,,,0.7990453839302063,0.8063728213310242,8.0,,OrthoGauss,77414400.0,,,,1.00495707988739,18860.515625,0.02283731900388375,,ucr Crop k=256,0,29.5390682220459,136.99446105957028,0.6354959607124329,3.44528865814209
320,256,2439,2020-01-03T13_36_03,0.8475,0.2578925789257893,0.17794177941779418,0.2578925789257893,0.7888478884788848,0.7888478884788848,0.7888478884788848,,,0.5593275427818298,0.9418846368789672,8.0,,OrthoGauss,11238912.0,,,,16.43332862854004,57522.3203125,0.007802797990734689,,ucr MelbournePedestrian k=256,0,235.88812255859366,59.16371536254883,3.2606410980224614,1.4453617334365845
320,256,450,2020-01-03T13_36_03,0.3689,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4733333333333333,0.48,0.4733333333333333,,,0.6499544978141785,0.8150139451026917,8.0,,OrthoGauss,2073600.0,,,,8.359567642211914,7380.310546875,0.0009542560001136736,,ucr SemgHandMovementCh2 k=256,0,82.2909164428711,29.71292495727539,1.362524151802063,1.3955202102661133
320,256,3582,2020-01-03T13_36_03,0.6496,0.3877721943048576,0.29396984924623115,0.3877721943048576,0.6147403685092128,0.6150195421552206,0.6147403685092128,,,-0.005361221730709076,-0.0053572170436382285,8.0,,OrthoGauss,16505856.0,,,,11063371776.0,9.246625022450815e+22,0.005618091992801054,,ucr UWaveGestureLibraryZ k=256,0,3885.149658203125,2890998.5,897630912.0,304081698816.0
320,256,1965,2020-01-03T13_36_03,0.8290000000000001,0.04020356234096692,0.04681933842239186,0.04020356234096692,0.7256997455470738,0.7119592875318066,0.7256997455470738,,,0.43412262201309204,0.9770095944404602,8.0,,OrthoGauss,9054720.0,,,,231.0730438232422,86614.875,0.0016515740135218948,,ucr NonInvasiveFetalECGThorax1 k=256,0,296.91717529296875,19.3607234954834,3.229444742202759,0.7735624313354492
320,256,450,2020-01-03T13_36_03,0.4044,0.19777777777777766,0.19777777777777766,0.19777777777777766,0.7044444444444444,0.6955555555555556,0.7044444444444444,,,0.6879986524581909,0.9278801083564758,8.0,,OrthoGauss,2073600.0,,,,8.398618698120117,7274.1640625,0.0006658239872194828,,ucr SemgHandSubjectCh2 k=256,0,83.46907806396484,29.429821014404297,2.9909572601318364,1.7736523151397705
320,256,154,2020-01-03T13_36_03,0.5195000000000001,0.5714285714285714,0.577922077922078,0.5714285714285714,0.5584415584415584,0.4545454545454545,0.5584415584415584,,,0.6216545104980469,0.9973410367965698,8.0,,OrthoGauss,709632.0,,,,2555.362060546875,93731.359375,0.0005417229986051098,,ucr MiddlePhalanxOutlineAgeGroup k=256,0,310.45269775390625,6.056423664093018,4.352580547332764,0.3640649616718292
320,256,276,2020-01-03T13_36_03,0.7174,0.5797101449275363,0.5869565217391305,0.5797101449275363,0.7246376811594203,0.6702898550724637,0.7246376811594203,,,0.4141517579555512,0.989163875579834,8.0,,OrthoGauss,1271808.0,,,,177.02134704589844,86251.7578125,0.0005625519988825545,,ucr DistalPhalanxOutlineCorrect k=256,0,295.72747802734375,22.0734977722168,2.8574559688568115,0.4664884209632874
320,256,139,2020-01-03T13_36_03,0.6331,0.4028776978417266,0.2949640287769784,0.4028776978417266,0.6258992805755396,0.6330935251798561,0.6258992805755396,,,0.616228461265564,0.9980937242507936,8.0,,OrthoGauss,640512.0,,,,415.0296936035156,87107.375,0.0006835949898231778,,ucr DistalPhalanxTW k=256,0,300.71392822265625,14.487314224243164,5.91640567779541,0.4650501012802124
320,256,4500,2020-01-03T13_36_03,0.9249,0.9028888888888889,0.858,0.9028888888888889,0.9231111111111112,0.9222222222222224,0.9231111111111112,,,0.7732441425323486,0.941974937915802,8.0,,OrthoGauss,20736000.0,,,,3.3495266437530518,36904.0859375,0.008389401002204977,,ucr ECG5000 k=256,0,168.31423950195312,104.96524047851562,6.025424480438232,2.8293883800506587
320,256,370,2020-01-03T13_36_03,0.8622,0.7378378378378379,0.6027027027027027,0.7378378378378379,0.8567567567567568,0.8297297297297297,0.8567567567567568,,,0.7279285192489624,0.9963142275810242,8.0,,OrthoGauss,1704960.0,,,,195.27589416503903,88866.4140625,0.0010197329975198952,,ucr HandOutlines k=256,0,304.16436767578125,21.3326358795166,6.7815918922424325,0.8333100080490112
320,256,700,2020-01-03T13_36_03,0.4543,0.09,0.08571428571428573,0.09,0.4328571428571429,0.4328571428571429,0.4328571428571429,,,0.4146873652935028,0.40970131754875183,8.0,,OrthoGauss,3225600.0,,,,0.9560145735740662,3084.762451171875,0.0011780739878304305,,ucr AllGestureWiimoteZ k=256,0,3.386338472366333,56.80395889282226,-0.21095295250415802,3.5555977821350098
320,256,810,2020-01-03T13_36_03,0.6062000000000001,0.5123456790123457,0.5024691358024691,0.5123456790123457,0.5407407407407407,0.5407407407407407,0.5407407407407407,,,0.4194049537181854,0.4193962216377258,8.0,,OrthoGauss,3732480.0,,,,0.956612765789032,2701.881103515625,0.0010632800112944096,,ucr FordB k=256,0,-0.02284233644604684,53.14532089233398,0.016422756016254425,2.9432806968688965
320,256,455,2020-01-03T13_36_03,0.6308,0.2769230769230769,0.22417582417582416,0.2769230769230769,0.6043956043956044,0.6043956043956044,0.6043956043956044,,,0.5738697648048401,0.5921208262443542,8.0,,OrthoGauss,2096640.0,,,,1.0725789070129397,8692.654296875,0.0008593950042268261,,ucr FiftyWords k=256,0,29.490009307861328,90.0246810913086,0.4577887654304504,2.526413679122925
320,256,760,2020-01-03T13_36_03,0.6841999999999999,0.5355263157894737,0.3842105263157895,0.5355263157894737,0.6723684210526316,0.6710526315789473,0.6723684210526316,,,0.690916895866394,0.9271380305290222,8.0,,OrthoGauss,3502080.0,,,,4.160362243652344,31216.751953125,0.0009123040072154254,,ucr MedicalImages k=256,0,161.3539276123047,86.62201690673828,6.061184406280518,3.4624383449554443
320,256,205,2020-01-03T13_36_03,0.7854,0.4292682926829268,0.4292682926829268,0.4292682926829268,0.8536585365853658,0.4682926829268293,0.8536585365853658,,,0.3199802339076996,0.9960741400718688,8.0,,OrthoGauss,944640.0,,,,4975.5341796875,97168.828125,0.0007817709993105383,,ucr ProximalPhalanxOutlineAgeGroup k=256,0,314.1140441894531,4.419199466705322,2.425281286239624,0.2240859717130661
320,256,362,2020-01-03T13_36_03,0.4171,0.16022099447513813,0.1574585635359116,0.16022099447513813,0.3839779005524862,0.3839779005524862,0.3839779005524862,,,0.941798746585846,0.9427955746650696,8.0,,OrthoGauss,1668096.0,,,,0.9631308913230896,30370.662109375,0.0008948510076152162,,ucr EOGHorizontalSignal k=256,0,23.744155883789066,177.57608032226562,0.6732863187789917,5.146328926086426
320,256,4000,2020-01-03T13_36_03,0.9068,0.29100000000000004,0.278,0.29100000000000004,0.67775,0.67775,0.67775,,,0.5191093683242798,0.5191097855567932,8.0,,OrthoGauss,18432000.0,,,,0.9513866901397704,5987.6767578125,0.0070674410089850434,,ucr TwoPatterns k=256,0,-0.029357999563217163,79.33240509033203,-0.0026940100360661745,3.8992221355438232
320,256,3840,2020-01-03T13_36_03,0.65,0.5411458333333333,0.4921875,0.5411458333333333,0.5885416666666666,0.5677083333333334,0.5885416666666666,,,0.6773527264595032,0.982528805732727,8.0,,OrthoGauss,17694720.0,,,,23.887510299682607,67246.9765625,0.0033112359960796307,,ucr ChlorineConcentration k=256,0,258.67800903320307,53.058006286621094,4.675766944885254,1.2070608139038086
320,256,858,2020-01-03T13_36_03,0.7611,0.3881118881118881,0.3881118881118881,0.3881118881118881,0.7727272727272727,0.752913752913753,0.7727272727272727,,,0.7228523492813109,0.9991071224212646,8.0,,OrthoGauss,3953664.0,,,,355.3145446777344,83577.84375,0.0012091179960407315,,ucr PhalangesOutlinesCorrect k=256,0,305.83984375,15.336953163146973,17.11069679260254,1.0362331867218018
320,256,139,2020-01-03T13_36_03,0.6259,0.5323741007194245,0.4316546762589928,0.5323741007194245,0.6906474820143885,0.5323741007194245,0.6906474820143885,,,0.4904375672340393,0.9864243268966676,8.0,,OrthoGauss,640512.0,,,,411.8514099121094,87658.6640625,0.0007183230045484379,,ucr DistalPhalanxOutlineAgeGroup k=256,0,300.41583251953125,14.589055061340332,4.6837077140808105,0.8683270215988159
320,256,362,2020-01-03T13_36_03,0.442,0.20994475138121546,0.2403314917127072,0.20994475138121546,0.4116022099447514,0.4088397790055249,0.4116022099447514,,,0.9094947576522828,0.9124216437339784,8.0,,OrthoGauss,1668096.0,,,,1.0004092454910278,26136.78125,0.0006661970110144466,,ucr EOGVerticalSignal k=256,0,42.00284194946289,161.6356658935547,1.1453121900558472,5.753994941711426
320,256,390,2020-01-03T13_36_03,0.5871999999999999,0.19230769230769232,0.1871794871794872,0.19230769230769232,0.5333333333333333,0.5333333333333333,0.5333333333333333,,,0.5475561618804932,0.5475808382034302,8.0,,OrthoGauss,1797120.0,,,,0.9670749306678772,10054.6328125,0.0006151380075607449,,ucr CricketZ k=256,0,0.700659990310669,101.9654541015625,0.025524234399199486,3.159097194671632
320,256,375,2020-01-03T13_36_03,0.3947000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.368,0.368,0.368,,,0.23154084384441376,0.2315279245376587,8.0,,OrthoGauss,1728000.0,,,,0.9609146714210508,581.5284423828125,0.0007474200101569295,,ucr RefrigerationDevices k=256,0,0.6511308550834656,24.60045051574707,0.00730388518422842,2.8018262386322017
320,256,537,2020-01-03T13_36_03,0.5233,0.1601489757914339,0.1601489757914339,0.1601489757914339,0.3407821229050279,0.3333333333333333,0.3407821229050279,,,0.7330483794212341,0.8547844886779785,8.0,,OrthoGauss,2474496.0,,,,1.8277015686035158,31674.357421875,0.0010475270100869238,,ucr PLAID k=256,0,125.04318237304688,131.64405822753906,2.8024590015411377,3.1529958248138428
320,256,2425,2020-01-03T13_36_03,0.8973,0.4004123711340206,0.3929896907216495,0.4004123711340206,0.8663917525773196,0.8663917525773196,0.8663917525773196,,,0.559268593788147,0.7017099857330322,8.0,,OrthoGauss,11174400.0,,,,1.5258635282516482,19454.697265625,0.0037447359936777507,,ucr MixedShapesRegularTrain k=256,0,85.3088607788086,112.91571807861328,1.5865583419799805,2.460320472717285
320,256,638,2020-01-03T13_36_03,0.6175999999999999,0.3557993730407524,0.3119122257053292,0.3557993730407524,0.6206896551724138,0.6206896551724138,0.6206896551724138,,,0.6511463522911072,0.6777863502502441,8.0,,OrthoGauss,2939904.0,,,,1.0568567514419556,8389.228515625,0.0006988530076341705,,ucr WordSynonyms k=256,0,28.86019897460937,89.09492492675781,0.7903559803962708,2.977380514144897
320,256,600,2020-01-03T13_36_03,0.7617,0.35,0.35,0.35,0.75,0.7516666666666667,0.75,,,0.547264039516449,0.8537658452987671,8.0,,OrthoGauss,2764800.0,,,,8.564794540405272,7277.1298828125,0.0006218859925866128,,ucr SemgHandGenderCh2 k=256,0,82.18396759033203,29.148860931396484,1.7505844831466677,1.377669095993042
320,256,375,2020-01-03T13_36_03,0.4933,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.512,0.512,0.512,,,0.3338513374328613,0.33513936400413513,8.0,,OrthoGauss,1728000.0,,,,0.9564296007156372,1265.9866943359375,0.0006154779985081402,,ucr LargeKitchenAppliances k=256,0,3.0023806095123287,36.38212585449219,0.09812681376934053,3.12270188331604
320,256,500,2020-01-03T13_36_03,0.274,0.252,0.248,0.252,0.29,0.298,0.29,,,0.15650039911270142,0.9990692734718324,8.0,,OrthoGauss,2304000.0,,,,8042.2958984375,85718.609375,0.0006861660076538103,,ucr EthanolLevel k=256,0,314.6240539550781,3.264731884002685,21.86475372314453,0.9525896310806274
320,256,3582,2020-01-03T13_36_03,0.7393000000000001,0.4673366834170855,0.4327191513121161,0.4673366834170855,0.6934673366834171,0.6943048576214406,0.6934673366834171,,,0.8090629577636719,0.8092028498649597,8.0,,OrthoGauss,16505856.0,,,,0.9476187825202942,18995.392578125,0.005166613002074882,,ucr UWaveGestureLibraryX k=256,0,6.14557695388794,141.58175659179688,0.13660088181495667,4.8432207107543945
320,256,291,2020-01-03T13_36_03,0.8076,0.3161512027491409,0.3161512027491409,0.3161512027491409,0.8865979381443299,0.7903780068728522,0.8865979381443299,,,0.2710106372833252,0.9975230693817142,8.0,,OrthoGauss,1340928.0,,,,4140.35009765625,95701.1953125,0.0008095019875327125,,ucr ProximalPhalanxOutlineCorrect k=256,0,314.2744140625,4.807730674743652,4.954328536987305,0.3622586131095886
320,256,1965,2020-01-03T13_36_03,0.8799,0.08295165394402036,0.08651399491094147,0.08295165394402036,0.8050890585241729,0.8050890585241729,0.8050890585241729,,,0.2639060020446777,0.9903663992881776,8.0,,OrthoGauss,9054720.0,,,,134.39971923828122,81768.4765625,0.0014769029949093238,,ucr NonInvasiveFetalECGThorax2 k=256,0,291.85028076171875,24.66571807861328,6.944260597229004,0.9436080455780028
320,256,3582,2020-01-03T13_36_03,0.6616,0.4986041317699609,0.4022892238972641,0.4986041317699609,0.6111111111111112,0.6108319374651033,0.6111111111111112,,,0.8928920030593872,0.8930325508117676,8.0,,OrthoGauss,16505856.0,,,,0.9603082537651062,25216.21875,0.0050745769985951475,,ucr UWaveGestureLibraryY k=256,0,5.737131118774414,162.0446319580078,0.155482217669487,3.758250951766968
320,256,1690,2020-01-03T13_36_03,0.7136,0.19644970414201185,0.20236686390532546,0.19644970414201185,0.6337278106508876,0.6337278106508876,0.6337278106508876,,,0.6506426930427551,0.7183604836463928,8.0,,OrthoGauss,7787520.0,,,,1.2428507804870603,9015.2822265625,0.0014626970078097654,,ucr FaceAll k=256,0,47.90512084960938,85.16873168945312,1.6042063236236572,3.5631489753723145
320,256,8236,2020-01-03T13_36_03,0.8488,0.8540553666828558,0.8443419135502671,0.8540553666828558,0.8224866440019427,0.8229723166585721,0.8224866440019427,,,0.8808422684669495,0.9601354002952576,8.0,,OrthoGauss,37951488.0,,,,4.4558072090148935,39949.1171875,0.013029392008320428,,ucr StarLightCurves k=256,0,180.46763610839844,94.68701171875,3.353261232376098,2.34725284576416
320,256,7711,2020-01-03T13_36_03,0.5508,0.2563869796394761,0.25586824017637144,0.2563869796394761,0.4142134612890676,0.4142134612890676,0.4142134612890676,,,0.3411534130573273,0.34510043263435364,8.0,,OrthoGauss,35532288.0,,,,0.9816845059394836,1969.918701171875,0.005496993995620869,,ucr ElectricDevices k=256,0,6.865317344665527,44.79589080810547,0.16433146595954895,2.957847833633424
320,256,139,2020-01-03T13_36_03,0.7121999999999999,0.3525179856115108,0.3597122302158273,0.3525179856115108,0.7050359712230215,0.7050359712230215,0.7050359712230215,,,0.14397253096103668,0.1438763290643692,8.0,,OrthoGauss,640512.0,,,,0.9794212579727172,134.10755920410156,0.0006706220010528341,,ucr Earthquakes k=256,0,0.10857772082090378,11.701508522033693,-0.015904458239674568,1.755007266998291
320,256,205,2020-01-03T13_36_03,0.7073,0.5512195121951221,0.36585365853658536,0.5512195121951221,0.7951219512195122,0.5121951219512195,0.7951219512195122,,,0.6927599906921387,0.9916321039199828,8.0,,OrthoGauss,944640.0,,,,5162.72509765625,97251.1484375,0.0007775100093567744,,ucr ProximalPhalanxTW k=256,0,314.3376159667969,4.340181350708009,2.513453245162964,0.350718766450882
320,256,300,2020-01-03T13_36_07,0.88,0.67,0.6466666666666666,0.67,0.8766666666666667,0.8766666666666667,0.8766666666666667,,,0.8778197169303894,0.8778210282325745,16.0,,OrthoGauss,2764800.0,,,,0.9305542707443236,19995.10546875,0.0008334400044986977,,ucr SyntheticControl k=256,0,1.6978864669799805,146.5854949951172,0.04228946939110756,5.94635009765625
320,256,3582,2020-01-03T13_36_07,0.9481,0.7004466778336125,0.6839754327191513,0.7004466778336125,0.9137353433835846,0.9137353433835846,0.9137353433835846,,,0.7528829574584961,0.7525910139083862,16.0,,OrthoGauss,33011712.0,,,,0.9198269248008728,9055.52734375,0.005039182011387311,,ucr UWaveGestureLibraryAll k=256,0,6.354305744171143,99.2210464477539,0.12970080971717834,5.76469612121582
320,256,370,2020-01-03T13_36_07,0.9459,0.6432432432432432,0.6378378378378379,0.6432432432432432,0.954054054054054,0.9243243243243244,0.954054054054054,,,0.7557899951934814,0.9992433190345764,16.0,,OrthoGauss,3409920.0,,,,583.115966796875,88212.7109375,0.0010038979962700976,,ucr Strawberry k=256,0,310.315673828125,12.299518585205078,13.54024887084961,0.7991490364074707
320,256,6164,2020-01-03T13_36_07,0.9955,0.9755029201817002,0.97744970798183,0.9755029201817002,0.991888384166126,0.991888384166126,0.991888384166126,,,0.9639357924461364,0.964085042476654,16.0,,OrthoGauss,56807424.0,,,,0.918753981590271,32872.5078125,0.00806585099780932,,ucr Wafer k=256,0,37.98946380615234,189.1545562744141,1.854062795639038,11.9434814453125
320,256,391,2020-01-03T13_36_07,0.6113,0.07161125319693094,0.06905370843989769,0.07161125319693094,0.4245524296675192,0.5856777493606138,0.4245524296675192,,,0.4628284573554993,0.9970576167106628,16.0,,OrthoGauss,3603456.0,,,,226.35336303710938,91268.7578125,0.0010453409922774881,,ucr Adiac k=256,0,309.77801513671875,20.08017921447754,8.318816184997559,0.6750457882881165
320,256,3000,2020-01-03T13_36_07,0.8303,0.642,0.6353333333333333,0.642,0.805,0.807,0.805,,,0.9473256468772888,0.9520956873893738,16.0,,OrthoGauss,27648000.0,,,,1.062679648399353,27662.8828125,0.003239199999370612,,ucr Yoga k=256,0,81.62687683105469,161.342041015625,5.6253085136413565,14.219839096069336
320,256,700,2020-01-03T13_36_07,0.5686,0.1757142857142857,0.17285714285714285,0.1757142857142857,0.2885714285714286,0.2885714285714286,0.2885714285714286,,,0.6880148649215698,0.9060035347938538,16.0,,OrthoGauss,6451200.0,,,,3.311131000518799,8176.6376953125,0.001563159006764181,,ucr AllGestureWiimoteY k=256,0,-83.74156951904297,49.69345474243164,-6.341971397399902,4.433392524719238
320,256,600,2020-01-03T13_36_07,0.7517,0.3433333333333333,0.335,0.3433333333333333,0.6533333333333333,0.6533333333333333,0.6533333333333333,,,0.9463690519332886,0.9493693113327026,16.0,,OrthoGauss,5529600.0,,,,0.9620164036750792,18836.31640625,0.0010029190016211944,,ucr ShapesAll k=256,0,45.6900405883789,139.92868041992188,2.733891487121582,10.165388107299805
320,256,154,2020-01-03T13_36_07,0.513,0.5389610389610391,0.4025974025974026,0.5389610389610391,0.5714285714285714,0.3181818181818182,0.5714285714285714,,,0.3976162672042847,0.9987802505493164,16.0,,OrthoGauss,1419264.0,,,,1966.7435302734373,89365.6875,0.0007904449885245413,,ucr MiddlePhalanxTW k=256,0,311.07952880859375,6.740801334381104,12.209412574768065,0.6580038666725159
320,256,700,2020-01-03T13_36_07,0.5157,0.17,0.17,0.17,0.21,0.21,0.21,,,0.6854369640350342,0.8938829302787781,16.0,,OrthoGauss,6451200.0,,,,7.643503665924072,22606.486328125,0.0008124680025503039,,ucr AllGestureWiimoteX k=256,0,-146.25074768066406,54.38389205932617,-5.11545467376709,3.8213608264923096
320,256,291,2020-01-03T13_36_07,0.7663,0.6701030927835051,0.6597938144329897,0.6701030927835051,0.8075601374570447,0.7938144329896907,0.8075601374570447,,,0.6068103909492493,0.9993615746498108,16.0,,OrthoGauss,2681856.0,,,,1943.2572021484373,89209.4140625,0.0008442139951512218,,ucr MiddlePhalanxOutlineCorrect k=256,0,310.6649169921875,6.775482177734375,12.055448532104492,0.5366992950439453
320,256,1320,2020-01-03T13_36_07,0.6652,0.5515151515151515,0.553030303030303,0.5515151515151515,0.6598484848484848,0.6598484848484848,0.6598484848484848,,,0.6106151938438416,0.6106149554252625,16.0,,OrthoGauss,12165120.0,,,,0.9133498668670654,3215.10302734375,0.0022843850019853558,,ucr FordA k=256,0,-0.04399294406175613,59.33061599731445,0.0015887176850810651,4.487671375274658
320,256,625,2020-01-03T13_36_07,0.7888,0.1296,0.1232,0.1296,0.7312,0.7296,0.7312,,,0.8761886358261108,0.9783358573913574,16.0,,OrthoGauss,5760000.0,,,,8.888909339904785,53656.11328125,0.0010161969985347241,,ucr SwedishLeaf k=256,0,231.4257049560547,77.69361877441406,11.624896049499512,5.292764663696289
320,256,390,2020-01-03T13_36_07,0.5667,0.3,0.29743589743589743,0.3,0.5282051282051282,0.5282051282051282,0.5282051282051282,,,0.8237019181251526,0.8238602876663208,16.0,,OrthoGauss,3594240.0,,,,0.9146265983581544,9693.28125,0.0008489390020258725,,ucr CricketY k=256,0,3.273430824279785,102.94695281982422,0.1610913723707199,5.575437068939209
320,256,390,2020-01-03T13_36_07,0.5769,0.2333333333333333,0.2282051282051282,0.2333333333333333,0.4974358974358975,0.4974358974358975,0.4974358974358975,,,0.7964279651641846,0.7964283227920532,16.0,,OrthoGauss,3594240.0,,,,0.9046546816825868,9415.861328125,0.0006927420035935937,,ucr CricketX k=256,0,0.4071867465972901,102.0207748413086,0.013176043517887592,6.356339931488037
320,256,375,2020-01-03T13_36_07,0.36,0.36,0.3546666666666667,0.36,0.3973333333333333,0.4,0.3973333333333333,,,0.7967186570167542,0.8241596817970276,16.0,,OrthoGauss,3456000.0,,,,1.0318470001220703,5949.59912109375,0.0008644360059406607,,ucr ScreenType k=256,0,30.57592010498047,75.9339828491211,2.1074118614196777,5.423672676086426
320,256,375,2020-01-03T13_36_07,0.34130000000000005,0.336,0.33066666666666666,0.336,0.336,0.336,0.336,,,0.2712929844856262,0.27229779958724976,16.0,,OrthoGauss,3456000.0,,,,0.9431275725364684,265.46438598632807,0.0007750910008326173,,ucr SmallKitchenAppliances k=256,0,1.3113917112350464,16.77713966369629,0.06803154200315475,2.773219108581543
320,256,16800,2020-01-03T13_36_07,0.7117,0.3024404761904762,0.29351190476190475,0.3024404761904762,0.5064880952380952,0.5060119047619047,0.5064880952380952,,,0.9223099946975708,0.9239711761474608,16.0,,OrthoGauss,154828800.0,,,,0.9500710368156432,17830.443359375,0.023771552005200647,,ucr Crop k=256,0,29.5390682220459,136.99446105957028,1.18090558052063,7.089485168457031
320,256,2439,2020-01-03T13_36_07,0.8475,0.3886838868388684,0.34932349323493234,0.3886838868388684,0.7888478884788848,0.7888478884788848,0.7888478884788848,,,0.7849282026290894,0.9763927459716796,16.0,,OrthoGauss,22477824.0,,,,15.330881118774414,53663.375,0.007938374998047948,,ucr MelbournePedestrian k=256,0,235.88812255859366,59.16371536254883,11.110657691955566,4.075068473815918
320,256,450,2020-01-03T13_36_07,0.3689,0.1688888888888889,0.1688888888888889,0.1688888888888889,0.4733333333333333,0.48,0.4733333333333333,,,0.7510405778884888,0.954354166984558,16.0,,OrthoGauss,4147200.0,,,,7.507979393005371,6628.47900390625,0.0009457169944653288,,ucr SemgHandMovementCh2 k=256,0,82.2909164428711,29.71292495727539,5.700430393218994,2.886158943176268
320,256,3582,2020-01-03T13_36_07,0.6496,0.5323841429369067,0.5276381909547738,0.5323841429369067,0.6147403685092128,0.6150195421552206,0.6147403685092128,,,0.03461219370365143,0.034609615802764886,16.0,,OrthoGauss,33011712.0,,,,47904079872.0,4.003762038263244e+23,0.006672349001746625,,ucr UWaveGestureLibraryZ k=256,0,3885.149658203125,2890998.5,-1155267456.0,632751128576.0
320,256,1965,2020-01-03T13_36_07,0.8290000000000001,0.06055979643765904,0.07786259541984733,0.06055979643765904,0.7256997455470738,0.7119592875318066,0.7256997455470738,,,0.6545742750167847,0.9964667558670044,16.0,,OrthoGauss,18109440.0,,,,217.9763641357422,81705.75,0.0020823739905608822,,ucr NonInvasiveFetalECGThorax1 k=256,0,296.91717529296875,19.3607234954834,11.676559448242188,1.2998664379119873
320,256,450,2020-01-03T13_36_07,0.4044,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.7044444444444444,0.6955555555555556,0.7044444444444444,,,0.7618992328643799,0.9313247799873352,16.0,,OrthoGauss,4147200.0,,,,8.084015846252441,7001.6826171875,0.0008070339972618967,,ucr SemgHandSubjectCh2 k=256,0,83.46907806396484,29.429821014404297,4.390934944152832,2.8014934062957764
320,256,154,2020-01-03T13_36_07,0.5195000000000001,0.5714285714285714,0.525974025974026,0.5714285714285714,0.5584415584415584,0.4545454545454545,0.5584415584415584,,,0.6206463575363159,0.9992632269859314,16.0,,OrthoGauss,1419264.0,,,,2423.259033203125,88885.7890625,0.0006677860073978081,,ucr MiddlePhalanxOutlineAgeGroup k=256,0,310.45269775390625,6.056423664093018,12.370223999023438,0.5857805609703064
320,256,276,2020-01-03T13_36_07,0.7174,0.6268115942028986,0.5144927536231884,0.6268115942028986,0.7246376811594203,0.6702898550724637,0.7246376811594203,,,0.7507303953170776,0.995362401008606,16.0,,OrthoGauss,2543616.0,,,,170.0657958984375,82862.734375,0.0009071240056073293,,ucr DistalPhalanxOutlineCorrect k=256,0,295.72747802734375,22.0734977722168,8.648922920227049,1.208700180053711
320,256,139,2020-01-03T13_36_07,0.6331,0.5827338129496403,0.28776978417266186,0.5827338129496403,0.6258992805755396,0.6330935251798561,0.6258992805755396,,,0.6175276637077332,0.9986141920089722,16.0,,OrthoGauss,1281024.0,,,,393.1128540039063,82507.421875,0.0007140209927456452,,ucr DistalPhalanxTW k=256,0,300.71392822265625,14.487314224243164,13.811294555664062,0.9176200628280641
320,256,4500,2020-01-03T13_36_07,0.9249,0.9186666666666666,0.9182222222222224,0.9186666666666666,0.9231111111111112,0.9222222222222224,0.9231111111111112,,,0.8805023431777954,0.96399587392807,16.0,,OrthoGauss,41472000.0,,,,3.0722241401672363,33848.8515625,0.007314426999073475,,ucr ECG5000 k=256,0,168.31423950195312,104.96524047851562,12.404382705688475,8.368007659912111
320,256,370,2020-01-03T13_36_07,0.8622,0.7216216216216216,0.7810810810810811,0.7216216216216216,0.8567567567567568,0.8297297297297297,0.8567567567567568,,,0.8595491051673889,0.9968841671943665,16.0,,OrthoGauss,3409920.0,,,,188.139892578125,85618.953125,0.0011189470096724108,,ucr HandOutlines k=256,0,304.16436767578125,21.3326358795166,12.23930549621582,1.6079113483428955
320,256,700,2020-01-03T13_36_07,0.4543,0.17,0.17714285714285713,0.17,0.4328571428571429,0.4328571428571429,0.4328571428571429,,,0.604280948638916,0.605185866355896,16.0,,OrthoGauss,6451200.0,,,,0.9070652723312378,2926.818115234375,0.00137037000968121,,ucr AllGestureWiimoteZ k=256,0,3.386338472366333,56.80395889282226,0.7479994297027588,4.80588960647583
320,256,810,2020-01-03T13_36_07,0.6062000000000001,0.4987654320987655,0.5012345679012346,0.4987654320987655,0.5407407407407407,0.5407407407407407,0.5407407407407407,,,0.5742984414100647,0.5742983222007751,16.0,,OrthoGauss,7464960.0,,,,0.8886509537696838,2509.927978515625,0.0012101680040359495,,ucr FordB k=256,0,-0.02284233644604684,53.14532089233398,0.0031705261208117013,5.680764198303223
