D,M,N,__pyience_timestamp__,bias,corr,cossim,d,method,muls,ncodebooks,nlookups,normalized_mse,raw_mse,secs,task_id,trial,y_mean,y_std,yhat_std
75,1,48400,2020-01-01T01_27_47,0.4881589114665985,0.08688238263130188,0.8140901327133179,,Bolt,58080000,4.0,193600.0,1.5515316724777222,47493.25390625,0.001202387036755681,Caltech 5 (Faces_easy),0,318.6288757324219,174.958740234375,146.01947021484375
75,1,48400,2020-01-01T01_27_47,116.83609771728516,0.19669130444526672,0.8677116632461548,,Bolt,58080000,4.0,193600.0,1.698749542236328,58997.5859375,0.001380800036713481,Caltech 6 (Faces_easy),0,434.976806640625,186.3598937988281,146.01947021484375
75,1,48400,2020-01-01T01_27_47,77.91570281982422,0.13455381989479065,0.8371015787124634,,Bolt,58080000,4.0,193600.0,1.4926550388336182,59270.24609375,0.001325267949141562,Caltech 7 (Faces_easy),0,396.056396484375,199.26849365234366,146.01947021484375
75,1,48400,2020-01-01T01_27_47,66.24327850341797,-0.0866360068321228,0.8260359764099121,,Bolt,58080000,4.0,193600.0,2.1764140129089355,55005.65234375,0.0011920740362256765,Caltech 8 (Faces_easy),0,384.3840026855469,158.9764862060547,146.01947021484375
75,1,48400,2020-01-01T01_27_47,100.3673324584961,0.10683974623680116,0.8426267504692078,,Bolt,58080000,4.0,193600.0,1.6655991077423096,63338.0234375,0.0011705280048772693,Caltech 9 (Faces_easy),0,418.508056640625,195.0055694580078,146.01947021484375
75,1,48400,2020-01-01T01_27_47,-4.463979244232178,0.02393777295947075,0.886305034160614,,Bolt,58080000,4.0,193600.0,4.709830284118652,26429.490234375,0.0013117659837007525,Caltech 10 (Leopards),0,313.6767272949219,74.91033935546875,146.01947021484375
75,1,48400,2020-01-01T01_27_47,-47.27255249023438,-0.055730875581502914,0.870990514755249,,Bolt,58080000,4.0,193600.0,5.575521945953369,30163.466796875,0.0011967220343649387,Caltech 11 (Leopards),0,270.86813354492193,73.55257415771484,146.01947021484375
75,1,48400,2020-01-01T01_27_47,10.565324783325195,0.030332356691360474,0.8766668438911438,,Bolt,58080000,4.0,193600.0,3.28479266166687,29605.130859375,0.001163895009085536,Caltech 12 (Leopards),0,328.7060241699219,94.9356918334961,146.01947021484375
75,1,48400,2020-01-01T01_27_47,-51.82537078857422,0.08586180955171585,0.9027739763259888,,Bolt,58080000,4.0,193600.0,13.171615600585938,24802.474609375,0.001150342985056341,Caltech 13 (Leopards),0,266.31533813476557,43.39382934570313,146.01947021484375
75,1,48400,2020-01-01T01_27_47,-23.89823913574219,-0.030464041978120807,0.8823237419128418,,Bolt,58080000,4.0,193600.0,5.801765441894531,27187.99609375,0.00127153389621526,Caltech 14 (Leopards),0,294.24249267578125,68.45552825927734,146.01947021484375
75,1,48400,2020-01-01T01_27_47,238.31231689453125,-0.13322176039218905,0.8050804138183594,,Bolt,58080000,4.0,193600.0,2.3861353397369385,151335.140625,0.0011363819940015676,Caltech 15 (Motorbikes),0,556.4530639648439,251.8386383056641,146.01947021484375
75,1,48400,2020-01-01T01_27_47,237.68386840820312,-0.1061934530735016,0.8174439668655396,,Bolt,58080000,4.0,193600.0,2.492312431335449,142337.078125,0.0011272479314357042,Caltech 16 (Motorbikes),0,555.8245849609375,238.97792053222656,146.01947021484375
75,1,48400,2020-01-01T01_27_47,218.0308074951172,-0.0810869038105011,0.8108388781547546,,Bolt,58080000,4.0,193600.0,2.2174513339996342,136104.875,0.0014450709568336606,Caltech 17 (Motorbikes),0,536.1715087890625,247.74778747558602,146.01947021484375
75,1,48400,2020-01-01T01_27_47,206.54493713378903,-0.2122759819030761,0.7772543430328369,,Bolt,58080000,4.0,193600.0,2.210082769393921,145953.25,0.0013127720449119804,Caltech 18 (Motorbikes),0,524.6856079101561,256.98193359375,146.01947021484375
75,1,48400,2020-01-01T01_27_47,185.34732055664062,-0.1530405730009079,0.7616198658943176,,Bolt,58080000,4.0,193600.0,1.8576894998550413,147902.78125,0.001376020023599267,Caltech 19 (Motorbikes),0,503.4880065917969,282.16400146484375,146.01947021484375
75,1,48400,2020-01-01T01_28_38,5.214364528656006,0.08720489591360092,0.8177132606506348,,Bolt,58080000,8.0,387200.0,1.4991071224212646,45888.5078125,0.0017431109445169568,Caltech 5 (Faces_easy),0,318.6288757324219,174.958740234375,139.69015502929688
75,1,48400,2020-01-01T01_28_38,121.56228637695312,0.19790568947792053,0.8713020086288452,,Bolt,58080000,8.0,387200.0,1.690662145614624,58716.7109375,0.0034764299634844065,Caltech 6 (Faces_easy),0,434.976806640625,186.3598937988281,139.69015502929688
75,1,48400,2020-01-01T01_28_38,82.64189910888672,0.13868004083633426,0.841305136680603,,Bolt,58080000,8.0,387200.0,1.4689860343933103,58330.3984375,0.00206329207867384,Caltech 7 (Faces_easy),0,396.056396484375,199.26849365234366,139.69015502929688
75,1,48400,2020-01-01T01_28_38,70.96949005126953,-0.08987230062484741,0.8300603628158569,,Bolt,58080000,8.0,387200.0,2.1293113231658936,53815.19921875,0.0017319850157946348,Caltech 8 (Faces_easy),0,384.3840026855469,158.9764862060547,139.69015502929688
75,1,48400,2020-01-01T01_28_38,105.09354400634766,0.10918877273797988,0.8466930389404297,,Bolt,58080000,8.0,387200.0,1.6471505165100098,62636.4765625,0.0021875170059502125,Caltech 9 (Faces_easy),0,418.508056640625,195.0055694580078,139.69015502929688
75,1,48400,2020-01-01T01_28_38,0.26222753524780273,0.028730049729347232,0.8911183476448059,,Bolt,58080000,8.0,387200.0,4.370209693908691,24523.689453125,0.0020554231014102697,Caltech 10 (Leopards),0,313.6767272949219,74.91033935546875,139.69015502929688
75,1,48400,2020-01-01T01_28_38,-42.54634475708008,-0.049951165914535516,0.8761352300643921,,Bolt,58080000,8.0,387200.0,5.131249904632568,27759.96484375,0.0017854339675977824,Caltech 11 (Leopards),0,270.86813354492193,73.55257415771484,139.69015502929688
75,1,48400,2020-01-01T01_28_38,15.291526794433596,0.01939466223120689,0.8797086477279663,,Bolt,58080000,8.0,387200.0,3.1339423656463623,28245.548828125,0.0022033440181985497,Caltech 12 (Leopards),0,328.7060241699219,94.9356918334961,139.69015502929688
75,1,48400,2020-01-01T01_28_38,-47.09916305541992,0.08387499302625656,0.9069863557815552,,Bolt,58080000,8.0,387200.0,12.000823974609375,22597.84375,0.0017667940119281413,Caltech 13 (Leopards),0,266.31533813476557,43.39382934570313,139.69015502929688
75,1,48400,2020-01-01T01_28_38,-19.17203521728516,-0.03949039801955223,0.8859823942184448,,Bolt,58080000,8.0,387200.0,5.403641700744629,25322.32421875,0.0017883219989016652,Caltech 14 (Leopards),0,294.24249267578125,68.45552825927734,139.69015502929688
75,1,48400,2020-01-01T01_28_38,243.0385284423828,-0.1358528435230255,0.8093264102935791,,Bolt,58080000,8.0,387200.0,2.3897154331207275,151562.203125,0.0017471679020673034,Caltech 15 (Motorbikes),0,556.4530639648439,251.8386383056641,139.69015502929688
75,1,48400,2020-01-01T01_28_38,242.4100799560547,-0.1091218888759613,0.8215651512145996,,Bolt,58080000,8.0,387200.0,2.498178005218506,142672.0625,0.0021099429577589035,Caltech 16 (Motorbikes),0,555.8245849609375,238.97792053222656,139.69015502929688
75,1,48400,2020-01-01T01_28_38,222.75701904296875,-0.08153495192527771,0.8152253031730652,,Bolt,58080000,8.0,387200.0,2.218292713165283,136156.515625,0.0019192880718037488,Caltech 17 (Motorbikes),0,536.1715087890625,247.74778747558602,139.69015502929688
75,1,48400,2020-01-01T01_28_38,211.2711181640625,-0.21371930837631226,0.7820104956626892,,Bolt,58080000,8.0,387200.0,2.2037148475646973,145532.703125,0.002125001046806574,Caltech 18 (Motorbikes),0,524.6856079101561,256.98193359375,139.69015502929688
75,1,48400,2020-01-01T01_28_38,190.073486328125,-0.15349677205085754,0.7662408351898193,,Bolt,58080000,8.0,387200.0,1.8508483171463013,147358.109375,0.0022104689851403236,Caltech 19 (Motorbikes),0,503.4880065917969,282.16400146484375,139.69015502929688
75,1,48400,2020-01-01T01_34_48,5.013237476348877,0.9837313890457152,0.9978458881378174,,Bolt,58080000,4.0,193600.0,0.04678178951144218,1021.1911010742188,0.748135001049377,Caltech 0 (Faces),0,440.25372314453125,147.74578857421875,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-49.93597030639648,0.14796406030654907,0.8748576045036316,,Bolt,58080000,4.0,193600.0,1.3041815757751465,49517.84765625,0.0014777749311178925,Caltech 7 (Faces),0,385.3045349121094,194.85513305664062,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-48.22578048706055,0.2246783971786499,0.9199287295341492,,Bolt,58080000,4.0,193600.0,1.4866579771041868,31665.775390625,0.001270191976800561,Caltech 8 (Faces),0,387.01470947265625,145.94509887695312,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-62.93265914916992,0.07104562222957611,0.8694985508918762,,Bolt,58080000,4.0,193600.0,1.508501052856445,50647.82421875,0.001234938041307032,Caltech 9 (Faces),0,372.307861328125,183.2346343994141,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-35.19597244262695,0.2483004182577133,0.9174197316169742,,Bolt,58080000,4.0,193600.0,1.3002270460128784,32800.5234375,0.0011983229778707027,Caltech 10 (Faces_easy),0,400.0444946289063,158.82936096191406,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-111.5479736328125,0.11691396683454515,0.8482229709625244,,Bolt,58080000,4.0,193600.0,1.6745104789733891,57889.1484375,0.0011011130409315226,Caltech 11 (Faces_easy),0,323.6925354003906,185.9322204589844,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-65.77169036865234,-0.03183651715517044,0.8510132431983948,,Bolt,58080000,4.0,193600.0,1.6326128244400024,57580.48828125,0.0011138380505144596,Caltech 12 (Faces_easy),0,369.46881103515625,187.8002014160156,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-75.39932250976562,0.05073382705450058,0.8690940737724304,,Bolt,58080000,4.0,193600.0,1.650252103805542,50407.87109375,0.0012302170507609846,Caltech 13 (Faces_easy),0,359.8411560058594,174.7728729248047,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-67.58900451660156,0.2115844041109085,0.8847638368606567,,Bolt,58080000,4.0,193600.0,1.32720685005188,44808.5,0.0012369519099593165,Caltech 14 (Faces_easy),0,367.6514587402344,183.7430419921875,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-116.61161041259766,0.21311433613300326,0.869795024394989,,Bolt,58080000,4.0,193600.0,1.669217228889465,51095.67578125,0.0012511209351941945,Caltech 15 (Faces_easy),0,318.6288757324219,174.958740234375,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-0.2636935114860535,0.035007592290639884,0.8855981230735779,,Bolt,58080000,4.0,193600.0,1.4255208969116209,49508.3515625,0.0012464619940146804,Caltech 16 (Faces_easy),0,434.976806640625,186.3598937988281,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-39.18408203125,0.07316122204065323,0.8661670684814453,,Bolt,58080000,4.0,193600.0,1.358804702758789,53955.328125,0.0012192770373076198,Caltech 17 (Faces_easy),0,396.056396484375,199.26849365234366,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-50.85649871826172,0.1724238395690918,0.9050235152244568,,Bolt,58080000,4.0,193600.0,1.4750597476959229,37279.95703125,0.0012250730069354177,Caltech 18 (Faces_easy),0,384.3840026855469,158.9764862060547,128.26487731933594
75,1,48400,2020-01-01T01_34_48,-16.732446670532227,0.17872491478919986,0.8907999396324158,,Bolt,58080000,4.0,193600.0,1.2048845291137695,45818.3515625,0.0012546500656753776,Caltech 19 (Faces_easy),0,418.508056640625,195.0055694580078,128.26487731933594
75,1,48400,2020-01-01T01_35_39,13.054022789001465,0.9898834824562072,0.9984959959983826,,Bolt,58080000,8.0,387200.0,0.04443720728158952,970.0116577148438,0.798526257975027,Caltech 0 (Faces),0,440.25372314453125,147.74578857421875,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-41.89519119262695,0.14736969769001007,0.8742184638977051,,Bolt,58080000,8.0,387200.0,1.280352234840393,48613.08203125,0.001906020101159811,Caltech 7 (Faces),0,385.3045349121094,194.85513305664062,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-40.18499755859375,0.2258053570985794,0.919478714466095,,Bolt,58080000,8.0,387200.0,1.4424903392791748,30725.00390625,0.001668359967879951,Caltech 8 (Faces),0,387.01470947265625,145.94509887695312,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-54.89188003540039,0.07020527124404907,0.8687252402305603,,Bolt,58080000,8.0,387200.0,1.4746848344802856,49512.4453125,0.0015757119981572034,Caltech 9 (Faces),0,372.307861328125,183.2346343994141,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-27.155187606811523,0.2500075697898865,0.917076587677002,,Bolt,58080000,8.0,387200.0,1.270686388015747,32055.306640625,0.0015061399899423122,Caltech 10 (Faces_easy),0,400.0444946289063,158.82936096191406,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-103.50718688964844,0.12296663224697113,0.8485182523727417,,Bolt,58080000,8.0,387200.0,1.6101330518722534,55663.5703125,0.0015376430237665772,Caltech 11 (Faces_easy),0,323.6925354003906,185.9322204589844,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-57.73090362548828,-0.03438596427440643,0.8498905897140503,,Bolt,58080000,8.0,387200.0,1.6004037857055664,56444.5078125,0.0017918560188263657,Caltech 12 (Faces_easy),0,369.46881103515625,187.8002014160156,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-67.35853576660156,0.051723331212997437,0.8685219883918762,,Bolt,58080000,8.0,387200.0,1.6035250425338743,48980.56640625,0.0016880399780347945,Caltech 13 (Faces_easy),0,359.8411560058594,174.7728729248047,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-59.54823303222656,0.2200445532798767,0.8853585124015808,,Bolt,58080000,8.0,387200.0,1.2799952030181885,43214.5625,0.0017443899996578693,Caltech 14 (Faces_easy),0,367.6514587402344,183.7430419921875,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-108.5708465576172,0.21958917379379272,0.8702374696731567,,Bolt,58080000,8.0,387200.0,1.5947946310043335,48817.55859375,0.001767306006513536,Caltech 15 (Faces_easy),0,318.6288757324219,174.958740234375,127.27498626708984
75,1,48400,2020-01-01T01_35_39,7.777089595794678,0.03770514205098152,0.8851654529571533,,Bolt,58080000,8.0,387200.0,1.4166643619537354,49200.765625,0.0017001819796860216,Caltech 16 (Faces_easy),0,434.976806640625,186.3598937988281,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-31.14330101013184,0.07906942069530487,0.8662654161453247,,Bolt,58080000,8.0,387200.0,1.33137309551239,52866.07421875,0.0019459349568933246,Caltech 17 (Faces_easy),0,396.056396484375,199.26849365234366,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-42.815711975097656,0.1770385056734085,0.9049351811408995,,Bolt,58080000,8.0,387200.0,1.4300084114074707,36141.3515625,0.0015886559849604964,Caltech 18 (Faces_easy),0,384.3840026855469,158.9764862060547,127.27498626708984
75,1,48400,2020-01-01T01_35_39,-8.69166374206543,0.1818765103816986,0.8906303644180298,,Bolt,58080000,8.0,387200.0,1.1905579566955566,45273.55078125,0.001708982978016138,Caltech 19 (Faces_easy),0,418.508056640625,195.0055694580078,127.27498626708984
75,1,48400,2020-01-01T01_36_44,1.9532005786895752,0.9953553080558776,0.9995301365852356,,Bolt,58080000,16.0,774400.0,0.009440015070140362,206.0643615722656,0.9174526160350068,Caltech 0 (Faces),0,440.25372314453125,147.74578857421875,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-52.99600601196289,0.1465572565793991,0.8670559525489807,,Bolt,58080000,16.0,774400.0,1.4224710464477541,54009.125,0.0021767079597339034,Caltech 7 (Faces),0,385.3045349121094,194.85513305664062,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-51.28582000732422,0.22204816341400144,0.911993443965912,,Bolt,58080000,16.0,774400.0,1.6915463209152222,36029.890625,0.0021781279938295484,Caltech 8 (Faces),0,387.01470947265625,145.94509887695312,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-65.99269866943361,0.07610998302698135,0.8613009452819824,,Bolt,58080000,16.0,774400.0,1.6518306732177734,55460.10546875,0.0021874939557164907,Caltech 9 (Faces),0,372.307861328125,183.2346343994141,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-38.25601577758789,0.2410043925046921,0.9094308018684388,,Bolt,58080000,16.0,774400.0,1.4691833257675169,37062.7421875,0.0026497869985178113,Caltech 10 (Faces_easy),0,400.0444946289063,158.82936096191406,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-114.60799407958984,0.13267657160758972,0.8431001901626587,,Bolt,58080000,16.0,774400.0,1.7957841157913208,62081.671875,0.002275218954309821,Caltech 11 (Faces_easy),0,323.6925354003906,185.9322204589844,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-68.83172607421875,-0.052670981734991074,0.8375415205955505,,Bolt,58080000,16.0,774400.0,1.830193400382996,64548.94140625,0.002155347028747201,Caltech 12 (Faces_easy),0,369.46881103515625,187.8002014160156,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-78.45936584472656,0.06823481619358063,0.8622655272483826,,Bolt,58080000,16.0,774400.0,1.7948887348175049,54825.87890625,0.0022956880275160074,Caltech 13 (Faces_easy),0,359.8411560058594,174.7728729248047,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-70.6490478515625,0.22463226318359367,0.8799822330474854,,Bolt,58080000,16.0,774400.0,1.4289627075195312,48243.9296875,0.002634714008308947,Caltech 14 (Faces_easy),0,367.6514587402344,183.7430419921875,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-119.6716537475586,0.22874382138252256,0.8660346269607544,,Bolt,58080000,16.0,774400.0,1.7899655103683472,54791.84765625,0.0022313200170174237,Caltech 15 (Faces_easy),0,318.6288757324219,174.958740234375,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-3.3237316608428955,0.06799080222845078,0.8799525499343872,,Bolt,58080000,16.0,774400.0,1.5158737897872925,52646.30859375,0.002225077012553811,Caltech 16 (Faces_easy),0,434.976806640625,186.3598937988281,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-42.24412155151367,0.10376060009002687,0.8617305159568787,,Bolt,58080000,16.0,774400.0,1.436561107635498,57042.87109375,0.0029427659465000033,Caltech 17 (Faces_easy),0,396.056396484375,199.26849365234366,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-53.91653823852539,0.17446783185005188,0.8972870707511902,,Bolt,58080000,16.0,774400.0,1.6481318473815918,41654.09765625,0.002352282986976207,Caltech 18 (Faces_easy),0,384.3840026855469,158.9764862060547,147.07986450195312
75,1,48400,2020-01-01T01_36_44,-19.7924861907959,0.20060338079929352,0.8862918019294739,,Bolt,58080000,16.0,774400.0,1.2765666246414185,48544.21875,0.00214708992280066,Caltech 19 (Faces_easy),0,418.508056640625,195.0055694580078,147.07986450195312
75,1,48400,2020-01-01T01_37_43,-13.347208976745605,0.9771062731742859,0.9923034906387328,,Bolt,58080000,4.0,193600.0,0.07630810141563417,2169.36474609375,0.7568014089483768,Caltech 1 (Faces),0,335.537353515625,168.6090850830078,138.2083740234375
75,1,48400,2020-01-01T01_38_04,-5.364940166473389,0.9859506487846376,0.994477927684784,,Bolt,58080000,8.0,387200.0,0.05566360428929329,1582.4617919921875,0.8595964930718765,Caltech 1 (Faces),0,335.537353515625,168.6090850830078,138.66316223144528
75,1,48400,2020-01-01T01_38_20,1.1395723819732666,0.994588315486908,0.9988936185836792,,Bolt,58080000,16.0,774400.0,0.011164624243974686,317.39935302734375,0.9397603760007768,Caltech 1 (Faces),0,335.537353515625,168.6090850830078,164.6605224609375
75,1,48400,2020-01-01T01_39_34,2.3599157333374023,0.9988240599632264,0.99975323677063,,Bolt,58080000,32.0,1548800.0,0.0028647130820900197,81.44098663330078,1.1946153049357235,Caltech 1 (Faces),0,335.537353515625,168.6090850830078,165.40493774414062
75,1,48400,2020-01-01T01_41_56,14.595541000366213,0.9897433519363404,0.9968595504760742,,Bolt,58080000,4.0,193600.0,0.04379352927207947,1938.84228515625,0.7497136309975758,Caltech 2 (Faces),0,403.7672729492188,210.4099578857422,179.5751190185547
75,1,48400,2020-01-01T01_41_56,-62.916465759277344,-0.11205828189849854,0.7917041778564453,,Bolt,58080000,4.0,193600.0,2.6166532039642334,69193.9609375,0.00409111101180315,Caltech 3 (Faces),0,326.2552490234375,162.6151580810547,179.5751190185547
75,1,48400,2020-01-01T01_41_56,-1.3502414226531982,-0.08992145210504532,0.8289428949356079,,Bolt,58080000,4.0,193600.0,2.5455751419067383,61373.55078125,0.0041266800835728645,Caltech 4 (Faces),0,387.8214416503906,155.2736053466797,179.5751190185547
75,1,48400,2020-01-01T01_41_56,-71.43729400634766,-0.2015061378479004,0.7709836363792419,,Bolt,58080000,4.0,193600.0,2.876794576644897,75185.4140625,0.004778876900672914,Caltech 5 (Faces),0,317.73443603515625,161.6636505126953,179.5751190185547
75,1,48400,2020-01-01T01_41_56,32.790760040283196,-0.15718312561511993,0.7982074618339539,,Bolt,58080000,4.0,193600.0,2.185513973236084,81531.328125,0.004211688996292651,Caltech 6 (Faces),0,421.9624328613281,193.14588928222656,179.5751190185547
75,1,48400,2020-01-01T01_42_16,22.19916343688965,0.99085533618927,0.9968377947807312,,Bolt,58080000,8.0,387200.0,0.05661045759916305,2506.27783203125,0.8672051220200956,Caltech 2 (Faces),0,403.7672729492188,210.4099578857422,173.7376251220703
75,1,48400,2020-01-01T01_42_16,-55.31283950805664,-0.10606478899717332,0.7949215769767761,,Bolt,58080000,8.0,387200.0,2.4838104248046875,65681.109375,0.005017939023673534,Caltech 3 (Faces),0,326.2552490234375,162.6151580810547,173.7376251220703
75,1,48400,2020-01-01T01_42_16,6.253388404846191,-0.08480218052864075,0.8318349123001099,,Bolt,58080000,8.0,387200.0,2.4433600902557373,58909.15625,0.005175344995222986,Caltech 4 (Faces),0,387.8214416503906,155.2736053466797,173.7376251220703
75,1,48400,2020-01-01T01_42_16,-63.833656311035156,-0.1972289681434632,0.7740787267684937,,Bolt,58080000,8.0,387200.0,2.7347779273986816,71473.7890625,0.005432922043837607,Caltech 5 (Faces),0,317.73443603515625,161.6636505126953,173.7376251220703
75,1,48400,2020-01-01T01_42_16,40.394386291503906,-0.15651457011699674,0.800532877445221,,Bolt,58080000,8.0,387200.0,2.134440660476685,79626.015625,0.004791700979694724,Caltech 6 (Faces),0,421.9624328613281,193.14588928222656,173.7376251220703
75,1,48400,2020-01-01T01_42_32,3.7854497432708736,0.99847149848938,0.999669909477234,,Bolt,58080000,16.0,774400.0,0.0033902327995747328,150.09356689453125,0.9156915050698444,Caltech 2 (Faces),0,403.7672729492188,210.4099578857422,209.3782958984375
75,1,48400,2020-01-01T01_42_32,-73.7265625,-0.1522827446460724,0.7614148259162903,,Bolt,58080000,16.0,774400.0,3.255537986755371,86088.4296875,0.006076841033063829,Caltech 3 (Faces),0,326.2552490234375,162.6151580810547,209.3782958984375
75,1,48400,2020-01-01T01_42_32,-12.160335540771484,-0.08109074085950851,0.8085038661956787,,Bolt,58080000,16.0,774400.0,3.0431365966796875,73369.703125,0.007103692973032594,Caltech 4 (Faces),0,387.8214416503906,155.2736053466797,209.3782958984375
75,1,48400,2020-01-01T01_42_32,-82.24737548828125,-0.19130413234233856,0.7493896484375,,Bolt,58080000,16.0,774400.0,3.4317743778228764,89689.8828125,0.005288649001158774,Caltech 5 (Faces),0,317.73443603515625,161.6636505126953,209.3782958984375
75,1,48400,2020-01-01T01_42_32,21.98066711425781,-0.15498365461826324,0.7756582498550415,,Bolt,58080000,16.0,774400.0,2.5241162776947017,94162.9921875,0.00661335198674351,Caltech 6 (Faces),0,421.9624328613281,193.14588928222656,209.3782958984375
75,1,48400,2020-01-01T01_42_50,4.654533386230469,0.9995359182357788,0.999897599220276,,Bolt,58080000,32.0,1548800.0,0.0014448703732341528,63.96780395507813,1.1643756739795208,Caltech 2 (Faces),0,403.7672729492188,210.4099578857422,209.2117156982422
75,1,48400,2020-01-01T01_42_50,-72.85748291015625,-0.14998792111873627,0.7616211771965027,,Bolt,58080000,32.0,1548800.0,3.2418668270111084,85726.9140625,0.007507442962378263,Caltech 3 (Faces),0,326.2552490234375,162.6151580810547,209.2117156982422
75,1,48400,2020-01-01T01_42_50,-11.291252136230467,-0.08182765543460846,0.8081179857254028,,Bolt,58080000,32.0,1548800.0,3.0412111282348637,73323.28125,0.009324128041043878,Caltech 4 (Faces),0,387.8214416503906,155.2736053466797,209.2117156982422
75,1,48400,2020-01-01T01_42_50,-81.3782958984375,-0.19335520267486567,0.7486802339553833,,Bolt,58080000,32.0,1548800.0,3.428579568862915,89606.390625,0.007496634032577276,Caltech 5 (Faces),0,317.73443603515625,161.6636505126953,209.2117156982422
75,1,48400,2020-01-01T01_42_50,22.84975242614746,-0.1541365683078766,0.7755509614944458,,Bolt,58080000,32.0,1548800.0,2.5211892127990723,94053.796875,0.009722704067826271,Caltech 6 (Faces),0,421.9624328613281,193.14588928222656,209.2117156982422
75,1,48400,2020-01-01T01_46_46,-82.1877670288086,-0.15456333756446838,0.7636042237281799,1.0,PCA,3678400,,,3.338287830352783,88276.640625,0.003232673974707723,Caltech 3 (Faces),0,326.2552490234375,162.6151580810547,210.89501953125
75,1,48400,2020-01-01T01_46_46,-20.62153625488281,-0.0824388936161995,0.8108283281326294,1.0,PCA,3678400,,,3.0863268375396733,74411.015625,0.0039343800162896505,Caltech 4 (Faces),0,387.8214416503906,155.2736053466797,210.89501953125
75,1,48400,2020-01-01T02_22_22,0.243690624833107,0.9999817609786988,0.9999977350234984,8.0,PCA,29427200,,,3.432929952396081e-05,1.5132471323013306,0.0035126979928463697,Caltech 0 (Faces),0,561.9175415039061,209.95318603515625,209.93450927734366
75,1,48400,2020-01-01T02_22_22,0.17180198431015015,0.9997995495796204,0.9999656081199646,8.0,PCA,29427200,,,0.00040209342841990287,12.435041427612305,0.003646980971097946,Caltech 1 (Faces),0,387.5134582519531,175.85719299316406,175.81436157226562
75,1,48400,2020-01-01T02_22_22,0.243690624833107,0.9999817609786988,0.9999977350234984,8.0,PCA,29427200,,,3.432929952396081e-05,1.5132471323013306,0.003705007024109364,Caltech 2 (Faces),0,561.9175415039061,209.95318603515625,209.93450927734366
75,1,48400,2020-01-01T02_26_11,-6.368465423583984,0.9984236359596252,0.9998040795326232,2.0,PCA,7356800,,,0.004085991997271776,180.11192321777344,0.004381645005196333,Caltech 0 (Faces),0,561.9175415039061,209.95318603515625,210.47113037109366
75,1,48400,2020-01-01T02_26_11,-5.4960246086120605,0.991756796836853,0.9984958171844482,2.0,PCA,7356800,,,0.01796908676624298,555.70751953125,0.003649114980362356,Caltech 1 (Faces),0,387.5134582519531,175.85719299316406,170.19422912597656
75,1,48400,2020-01-01T02_26_11,-6.368465423583984,0.9984236359596252,0.9998040795326232,2.0,PCA,7356800,,,0.004085991997271776,180.11192321777344,0.003281292039901018,Caltech 2 (Faces),0,561.9175415039061,209.95318603515625,210.47113037109366
75,1,48400,2020-01-01T02_26_29,-6.371036052703857,0.9984233975410458,0.999804139137268,4.0,PCA,14713600,,,0.004086645320057869,180.14071655273438,0.0038118520751595493,Caltech 0 (Faces),0,561.9175415039061,209.95318603515625,210.4710998535156
75,1,48400,2020-01-01T02_26_29,-5.487878322601318,0.9917563796043396,0.998495876789093,4.0,PCA,14713600,,,0.017966434359550476,555.62548828125,0.004085398046299815,Caltech 1 (Faces),0,387.5134582519531,175.85719299316406,170.1933135986328
75,1,48400,2020-01-01T02_26_29,-6.371036052703857,0.9984233975410458,0.999804139137268,4.0,PCA,14713600,,,0.004086645320057869,180.14071655273438,0.0035160549450665712,Caltech 2 (Faces),0,561.9175415039061,209.95318603515625,210.4710998535156
