------------------------ Caltech3x3
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10, 128,  2,    (5x10):,  4.0700, (2.4570e+07/s),  4.0680, (2.4582e+07/s),  4.0860, (2.4474e+07/s),  4.0860, (2.4474e+07/s),  4.0850, (2.4480e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10, 128,  4,    (5x10):,  5.9480, (1.6812e+07/s),  5.9610, (1.6776e+07/s),  5.9980, (1.6672e+07/s),  6.0020, (1.6661e+07/s),  5.9990, (1.6669e+07/s)
------------------------ Cifar100
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   2,  1,   (5x10):,  1.6580, (6.0314e+08/s),  1.6580, (6.0314e+08/s),  1.6590, (6.0277e+08/s),  1.6580, (6.0314e+08/s),  1.6580, (6.0314e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   2,  2,   (5x10):,  2.3850, (4.1929e+08/s),  2.3840, (4.1946e+08/s),  2.3950, (4.1754e+08/s),  2.3950, (4.1754e+08/s),  2.3950, (4.1754e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   4,  1,   (5x10):,  1.8140, (5.5127e+08/s),  1.8120, (5.5188e+08/s),  1.8180, (5.5006e+08/s),  1.8200, (5.4945e+08/s),  1.8070, (5.5340e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   4,  2,   (5x10):,  2.4680, (4.0519e+08/s),  2.4620, (4.0617e+08/s),  2.5130, (3.9793e+08/s),  2.5130, (3.9793e+08/s),  2.5130, (3.9793e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   4,  4,   (5x10):,  3.9690, (2.5195e+08/s),  3.9800, (2.5126e+08/s),  3.9740, (2.5164e+08/s),  3.9760, (2.5151e+08/s),  3.9740, (2.5164e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   8,  1,   (5x10):,  2.0600, (4.8544e+08/s),  2.0720, (4.8263e+08/s),  2.0510, (4.8757e+08/s),  2.0390, (4.9044e+08/s),  2.0390, (4.9044e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   8,  2,   (5x10):,  2.7020, (3.7010e+08/s),  2.7030, (3.6996e+08/s),  2.7630, (3.6193e+08/s),  2.7640, (3.6179e+08/s),  2.7640, (3.6179e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,   8,  4,   (5x10):,  4.0960, (2.4414e+08/s),  4.1090, (2.4337e+08/s),  4.0830, (2.4492e+08/s),  4.0830, (2.4492e+08/s),  4.0820, (2.4498e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  16,  1,   (5x10):,  2.3330, (4.2863e+08/s),  2.3290, (4.2937e+08/s),  2.3740, (4.2123e+08/s),  2.3740, (4.2123e+08/s),  2.3400, (4.2735e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  16,  2,   (5x10):,  3.1460, (3.1786e+08/s),  3.1980, (3.1270e+08/s),  3.2090, (3.1162e+08/s),  3.2080, (3.1172e+08/s),  3.2090, (3.1162e+08/s)
