------------------------ Caltech3x3 i8
---- ncodebooks=2
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 16,  4.0,    (5x10):,  0.0140, (7.1543e+09/s),  0.0140, (7.1543e+09/s),  0.0140, (7.1543e+09/s),  0.0140, (7.1543e+09/s),  0.0140, (7.1543e+09/s)
---- ncodebooks=32
Cifar10, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512,  10, 32, -1.0,    (5x10):,  0.2320, (4.3172e+08/s),  0.2380, (4.2084e+08/s),  0.2400, (4.1733e+08/s),  0.2320, (4.3172e+08/s),  0.1910, (5.2440e+08/s)
Cifar10, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512,  10, 32, -1.0,    (5x10):,  0.3940, (2.5421e+08/s),  0.3940, (2.5421e+08/s),  0.3400, (2.9459e+08/s),  0.3610, (2.7745e+08/s),  0.3460, (2.8948e+08/s)
Cifar10, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512,  10, 32, -1.0,    (5x10):,  0.1270, (7.8866e+08/s),  0.1270, (7.8866e+08/s),  0.1270, (7.8866e+08/s),  0.1270, (7.8866e+08/s),  0.1270, (7.8866e+08/s)
Cifar10, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512,  10, 32, -1.0,    (5x10):,  0.1420, (7.0535e+08/s),  0.1420, (7.0535e+08/s),  0.1430, (7.0042e+08/s),  0.1420, (7.0535e+08/s),  0.1410, (7.1035e+08/s)
Cifar10, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512,  10, 32, -1.0,    (5x10):,  0.0390, (2.5682e+09/s),  0.0390, (2.5682e+09/s),  0.0390, (2.5682e+09/s),  0.0390, (2.5682e+09/s),  0.0400, (2.5040e+09/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 32,  1.0,    (5x10):,  0.1980, (5.0586e+08/s),  0.1990, (5.0332e+08/s),  0.1970, (5.0843e+08/s),  0.1970, (5.0843e+08/s),  0.1960, (5.1102e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 32,  1.0,    (5x10):,  0.0050, (2.0032e+10/s),  0.0050, (2.0032e+10/s),  0.0050, (2.0032e+10/s),  0.0050, (2.0032e+10/s),  0.0050, (2.0032e+10/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 32,  2.0,    (5x10):,  0.2140, (4.6804e+08/s),  0.2140, (4.6804e+08/s),  0.2150, (4.6586e+08/s),  0.2020, (4.9584e+08/s),  0.2180, (4.5945e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 32,  2.0,    (5x10):,  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 32,  4.0,    (5x10):,  0.2220, (4.5117e+08/s),  0.2210, (4.5321e+08/s),  0.2220, (4.5117e+08/s),  0.2070, (4.8386e+08/s),  0.2330, (4.2987e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 32,  4.0,    (5x10):,  0.0160, (6.2600e+09/s),  0.0160, (6.2600e+09/s),  0.0160, (6.2600e+09/s),  0.0160, (6.2600e+09/s),  0.0160, (6.2600e+09/s)
---- ncodebooks=64
Cifar10, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512,  10, 64, -1.0,    (5x10):,  0.5140, (1.9486e+08/s),  0.5120, (1.9562e+08/s),  0.4600, (2.1774e+08/s),  0.4690, (2.1356e+08/s),  0.4760, (2.1042e+08/s)
Cifar10, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512,  10, 64, -1.0,    (5x10):,  0.9230, (1.0852e+08/s),  0.8650, (1.1579e+08/s),  0.8630, (1.1606e+08/s),  0.8840, (1.1330e+08/s),  0.8670, (1.1552e+08/s)
Cifar10, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512,  10, 64, -1.0,    (5x10):,  0.2540, (3.9433e+08/s),  0.2540, (3.9433e+08/s),  0.2530, (3.9589e+08/s),  0.2540, (3.9433e+08/s),  0.2540, (3.9433e+08/s)
Cifar10, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512,  10, 64, -1.0,    (5x10):,  0.3590, (2.7900e+08/s),  0.3560, (2.8135e+08/s),  0.3550, (2.8214e+08/s),  0.3550, (2.8214e+08/s),  0.3580, (2.7978e+08/s)
Cifar10, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512,  10, 64, -1.0,    (5x10):,  0.0790, (1.2678e+09/s),  0.0790, (1.2678e+09/s),  0.0810, (1.2365e+09/s),  0.0810, (1.2365e+09/s),  0.0810, (1.2365e+09/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 64,  1.0,    (5x10):,  0.4800, (2.0867e+08/s),  0.4490, (2.2307e+08/s),  0.4520, (2.2159e+08/s),  0.4770, (2.0998e+08/s),  0.4760, (2.1042e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 64,  1.0,    (5x10):,  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s),  0.0080, (1.2520e+10/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 64,  2.0,    (5x10):,  0.5230, (1.9151e+08/s),  0.4620, (2.1680e+08/s),  0.4710, (2.1265e+08/s),  0.4660, (2.1494e+08/s),  0.4820, (2.0780e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 64,  2.0,    (5x10):,  0.0120, (8.3467e+09/s),  0.0120, (8.3467e+09/s),  0.0120, (8.3467e+09/s),  0.0120, (8.3467e+09/s),  0.0120, (8.3467e+09/s)
Cifar10, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512,  10, 64,  4.0,    (5x10):,  0.4810, (2.0823e+08/s),  0.4790, (2.0910e+08/s),  0.4900, (2.0441e+08/s),  0.4810, (2.0823e+08/s),  0.4920, (2.0358e+08/s)
Cifar10, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512,  10, 64,  4.0,    (5x10):,  0.0200, (5.0080e+09/s),  0.0200, (5.0080e+09/s),  0.0200, (5.0080e+09/s),  0.0200, (5.0080e+09/s),  0.0200, (5.0080e+09/s)
------------------------ Cifar100 f32
---- ncodebooks=2
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100,  2, -1.0,   (5x10):,  0.0810, (1.2365e+10/s),  0.0830, (1.2067e+10/s),  0.0830, (1.2067e+10/s),  0.0830, (1.2067e+10/s),  0.0820, (1.2215e+10/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100,  2, -1.0,   (5x10):,  0.1520, (6.5895e+09/s),  0.1520, (6.5895e+09/s),  0.1450, (6.9076e+09/s),  0.1480, (6.7676e+09/s),  0.1490, (6.7221e+09/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100,  2, -1.0,   (5x10):,  0.0740, (1.3535e+10/s),  0.0780, (1.2841e+10/s),  0.0740, (1.3535e+10/s),  0.0740, (1.3535e+10/s),  0.0740, (1.3535e+10/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100,  2, -1.0,   (5x10):,  0.0180, (5.5644e+10/s),  0.0190, (5.2716e+10/s),  0.0190, (5.2716e+10/s),  0.0180, (5.5644e+10/s),  0.0190, (5.2716e+10/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100,  2, -1.0,   (5x10):,  0.0560, (1.7886e+10/s),  0.0560, (1.7886e+10/s),  0.0570, (1.7572e+10/s),  0.0580, (1.7269e+10/s),  0.0580, (1.7269e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  2,  1.0,   (5x10):,  0.1130, (8.8637e+09/s),  0.1130, (8.8637e+09/s),  0.1130, (8.8637e+09/s),  0.1150, (8.7096e+09/s),  0.1120, (8.9429e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  2,  1.0,   (5x10):,  0.0380, (2.6358e+10/s),  0.0380, (2.6358e+10/s),  0.0400, (2.5040e+10/s),  0.0400, (2.5040e+10/s),  0.0400, (2.5040e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  2,  2.0,   (5x10):,  0.1590, (6.2994e+09/s),  0.1510, (6.6331e+09/s),  0.1510, (6.6331e+09/s),  0.1470, (6.8136e+09/s),  0.1470, (6.8136e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  2,  2.0,   (5x10):,  0.0740, (1.3535e+10/s),  0.0740, (1.3535e+10/s),  0.0780, (1.2841e+10/s),  0.0780, (1.2841e+10/s),  0.0740, (1.3535e+10/s)
---- ncodebooks=4
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100,  4, -1.0,   (5x10):,  0.0880, (1.1382e+10/s),  0.0900, (1.1129e+10/s),  0.1020, (9.8196e+09/s),  0.0940, (1.0655e+10/s),  0.0940, (1.0655e+10/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100,  4, -1.0,   (5x10):,  0.2190, (4.5735e+09/s),  0.2180, (4.5945e+09/s),  0.2310, (4.3359e+09/s),  0.2300, (4.3548e+09/s),  0.2220, (4.5117e+09/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100,  4, -1.0,   (5x10):,  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100,  4, -1.0,   (5x10):,  0.0410, (2.4429e+10/s),  0.0270, (3.7096e+10/s),  0.0270, (3.7096e+10/s),  0.0270, (3.7096e+10/s),  0.0260, (3.8523e+10/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100,  4, -1.0,   (5x10):,  0.0570, (1.7572e+10/s),  0.0570, (1.7572e+10/s),  0.0590, (1.6976e+10/s),  0.0590, (1.6976e+10/s),  0.0550, (1.8211e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  4,  1.0,   (5x10):,  0.1270, (7.8866e+09/s),  0.1250, (8.0128e+09/s),  0.1270, (7.8866e+09/s),  0.1320, (7.5879e+09/s),  0.1320, (7.5879e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  4,  1.0,   (5x10):,  0.0460, (2.1774e+10/s),  0.0460, (2.1774e+10/s),  0.0440, (2.2764e+10/s),  0.0440, (2.2764e+10/s),  0.0430, (2.3293e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  4,  2.0,   (5x10):,  0.1580, (6.3392e+09/s),  0.1620, (6.1827e+09/s),  0.1570, (6.3796e+09/s),  0.1570, (6.3796e+09/s),  0.1580, (6.3392e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  4,  2.0,   (5x10):,  0.0790, (1.2678e+10/s),  0.0750, (1.3355e+10/s),  0.0750, (1.3355e+10/s),  0.0750, (1.3355e+10/s),  0.0750, (1.3355e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  4,  4.0,   (5x10):,  0.2200, (4.5527e+09/s),  0.2200, (4.5527e+09/s),  0.2210, (4.5321e+09/s),  0.2200, (4.5527e+09/s),  0.2190, (4.5735e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  4,  4.0,   (5x10):,  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s),  0.1370, (7.3109e+09/s)
---- ncodebooks=8
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100,  8, -1.0,   (5x10):,  0.1230, (8.1431e+09/s),  0.1240, (8.0774e+09/s),  0.1370, (7.3109e+09/s),  0.1290, (7.7643e+09/s),  0.1260, (7.9492e+09/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100,  8, -1.0,   (5x10):,  0.4040, (2.4792e+09/s),  0.4100, (2.4429e+09/s),  0.4050, (2.4731e+09/s),  0.4050, (2.4731e+09/s),  0.4060, (2.4670e+09/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100,  8, -1.0,   (5x10):,  0.2910, (3.4419e+09/s),  0.2890, (3.4657e+09/s),  0.3070, (3.2625e+09/s),  0.3060, (3.2732e+09/s),  0.2910, (3.4419e+09/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100,  8, -1.0,   (5x10):,  0.0430, (2.3293e+10/s),  0.0450, (2.2258e+10/s),  0.0430, (2.3293e+10/s),  0.0420, (2.3848e+10/s),  0.0420, (2.3848e+10/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100,  8, -1.0,   (5x10):,  0.0720, (1.3911e+10/s),  0.0740, (1.3535e+10/s),  0.0720, (1.3911e+10/s),  0.0720, (1.3911e+10/s),  0.0720, (1.3911e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  8,  1.0,   (5x10):,  0.1760, (5.6909e+09/s),  0.1700, (5.8918e+09/s),  0.1670, (5.9976e+09/s),  0.1800, (5.5644e+09/s),  0.1720, (5.8233e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  8,  1.0,   (5x10):,  0.0490, (2.0441e+10/s),  0.0460, (2.1774e+10/s),  0.0480, (2.0867e+10/s),  0.0480, (2.0867e+10/s),  0.0460, (2.1774e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  8,  2.0,   (5x10):,  0.1960, (5.1102e+09/s),  0.1960, (5.1102e+09/s),  0.1960, (5.1102e+09/s),  0.1960, (5.1102e+09/s),  0.1950, (5.1364e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  8,  2.0,   (5x10):,  0.0790, (1.2678e+10/s),  0.0800, (1.2520e+10/s),  0.0780, (1.2841e+10/s),  0.0780, (1.2841e+10/s),  0.0780, (1.2841e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100,  8,  4.0,   (5x10):,  0.2610, (3.8375e+09/s),  0.2770, (3.6159e+09/s),  0.2610, (3.8375e+09/s),  0.2620, (3.8229e+09/s),  0.2710, (3.6959e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100,  8,  4.0,   (5x10):,  0.1470, (6.8136e+09/s),  0.1460, (6.8603e+09/s),  0.1460, (6.8603e+09/s),  0.1450, (6.9076e+09/s),  0.1450, (6.9076e+09/s)
---- ncodebooks=16
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100, 16, -1.0,   (5x10):,  0.2610, (3.8375e+09/s),  0.2620, (3.8229e+09/s),  0.2570, (3.8973e+09/s),  0.2710, (3.6959e+09/s),  0.2700, (3.7096e+09/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100, 16, -1.0,   (5x10):,  0.9250, (1.0828e+09/s),  0.9010, (1.1117e+09/s),  0.9210, (1.0875e+09/s),  0.9250, (1.0828e+09/s),  0.9860, (1.0158e+09/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100, 16, -1.0,   (5x10):,  0.6590, (1.5199e+09/s),  0.6450, (1.5529e+09/s),  0.6460, (1.5505e+09/s),  0.6450, (1.5529e+09/s),  0.6460, (1.5505e+09/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100, 16, -1.0,   (5x10):,  0.0950, (1.0543e+10/s),  0.0970, (1.0326e+10/s),  0.0920, (1.0887e+10/s),  0.0920, (1.0887e+10/s),  0.0900, (1.1129e+10/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100, 16, -1.0,   (5x10):,  0.1500, (6.6773e+09/s),  0.1560, (6.4205e+09/s),  0.1520, (6.5895e+09/s),  0.1520, (6.5895e+09/s),  0.1500, (6.6773e+09/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 16,  1.0,   (5x10):,  0.3510, (2.8536e+09/s),  0.3030, (3.3056e+09/s),  0.3090, (3.2414e+09/s),  0.3100, (3.2310e+09/s),  0.3140, (3.1898e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 16,  1.0,   (5x10):,  0.0550, (1.8211e+10/s),  0.0530, (1.8898e+10/s),  0.0510, (1.9639e+10/s),  0.0510, (1.9639e+10/s),  0.0510, (1.9639e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 16,  2.0,   (5x10):,  0.3290, (3.0444e+09/s),  0.3420, (2.9287e+09/s),  0.3400, (2.9459e+09/s),  0.3440, (2.9116e+09/s),  0.3470, (2.8865e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 16,  2.0,   (5x10):,  0.0880, (1.1382e+10/s),  0.0820, (1.2215e+10/s),  0.0820, (1.2215e+10/s),  0.0820, (1.2215e+10/s),  0.0820, (1.2215e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 16,  4.0,   (5x10):,  0.4270, (2.3457e+09/s),  0.4040, (2.4792e+09/s),  0.4330, (2.3132e+09/s),  0.4100, (2.4429e+09/s),  0.4110, (2.4370e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 16,  4.0,   (5x10):,  0.1500, (6.6773e+09/s),  0.1460, (6.8603e+09/s),  0.1460, (6.8603e+09/s),  0.1460, (6.8603e+09/s),  0.1490, (6.7221e+09/s)
---- ncodebooks=32
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100, 32, -1.0,   (5x10):,  0.6260, (1.6000e+09/s),  0.6630, (1.5107e+09/s),  0.6430, (1.5577e+09/s),  0.6360, (1.5748e+09/s),  0.6790, (1.4751e+09/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100, 32, -1.0,   (5x10):,  1.9550, (5.1233e+08/s),  1.9530, (5.1285e+08/s),  1.9400, (5.1629e+08/s),  1.9430, (5.1549e+08/s),  1.9280, (5.1950e+08/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100, 32, -1.0,   (5x10):,  1.3320, (7.5195e+08/s),  1.3370, (7.4914e+08/s),  1.3380, (7.4858e+08/s),  1.3330, (7.5139e+08/s),  1.2810, (7.8189e+08/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100, 32, -1.0,   (5x10):,  0.2310, (4.3359e+09/s),  0.2020, (4.9584e+09/s),  0.2440, (4.1049e+09/s),  0.2260, (4.4319e+09/s),  0.2310, (4.3359e+09/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100, 32, -1.0,   (5x10):,  0.3940, (2.5421e+09/s),  0.3900, (2.5682e+09/s),  0.3890, (2.5748e+09/s),  0.3970, (2.5229e+09/s),  0.3880, (2.5814e+09/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 32,  1.0,   (5x10):,  0.7040, (1.4227e+09/s),  0.6840, (1.4643e+09/s),  0.7040, (1.4227e+09/s),  0.7680, (1.3042e+09/s),  0.7660, (1.3076e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 32,  1.0,   (5x10):,  0.0600, (1.6693e+10/s),  0.0590, (1.6976e+10/s),  0.0590, (1.6976e+10/s),  0.0590, (1.6976e+10/s),  0.0590, (1.6976e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 32,  2.0,   (5x10):,  0.7130, (1.4048e+09/s),  0.7220, (1.3873e+09/s),  0.7150, (1.4008e+09/s),  0.7270, (1.3777e+09/s),  0.7160, (1.3989e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 32,  2.0,   (5x10):,  0.1000, (1.0016e+10/s),  0.0920, (1.0887e+10/s),  0.0910, (1.1007e+10/s),  0.0910, (1.1007e+10/s),  0.0910, (1.1007e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 32,  4.0,   (5x10):,  0.8180, (1.2244e+09/s),  0.8050, (1.2442e+09/s),  0.8130, (1.2320e+09/s),  0.8060, (1.2427e+09/s),  0.7900, (1.2678e+09/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 32,  4.0,   (5x10):,  0.1620, (6.1827e+09/s),  0.1620, (6.1827e+09/s),  0.1630, (6.1448e+09/s),  0.1630, (6.1448e+09/s),  0.1620, (6.1827e+09/s)
---- ncodebooks=64
Cifar100, f32, amm mithral nolut     , N D M C lut_work_coef:, 10000, 512, 100, 64, -1.0,   (5x10):,  1.3470, (7.4358e+08/s),  1.3300, (7.5308e+08/s),  1.3290, (7.5365e+08/s),  1.3140, (7.6225e+08/s),  1.3280, (7.5422e+08/s)
Cifar100, f32, amm mithral denselut  , N D M C lut_work_coef:, 10000, 512, 100, 64, -1.0,   (5x10):,  3.9680, (2.5242e+08/s),  3.9670, (2.5248e+08/s),  3.9840, (2.5141e+08/s),  3.9840, (2.5141e+08/s),  3.9680, (2.5242e+08/s)
Cifar100, f32, mithral lut dense     , N D M C lut_work_coef:, 10000, 512, 100, 64, -1.0,   (5x10):,  2.5570, (3.9171e+08/s),  2.5680, (3.9003e+08/s),  2.5810, (3.8807e+08/s),  2.5730, (3.8927e+08/s),  2.5670, (3.9018e+08/s)
Cifar100, f32, amm mithral enc       , N D M C lut_work_coef:, 10000, 512, 100, 64, -1.0,   (5x10):,  0.4390, (2.2815e+09/s),  0.4170, (2.4019e+09/s),  0.4130, (2.4252e+09/s),  0.4220, (2.3735e+09/s),  0.4260, (2.3512e+09/s)
Cifar100, f32, amm mithral scan      , N D M C lut_work_coef:, 10000, 512, 100, 64, -1.0,   (5x10):,  0.7890, (1.2695e+09/s),  0.7870, (1.2727e+09/s),  0.7870, (1.2727e+09/s),  0.7870, (1.2727e+09/s),  0.7880, (1.2711e+09/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 64,  1.0,   (5x10):,  1.4220, (7.0436e+08/s),  1.4210, (7.0486e+08/s),  1.4130, (7.0885e+08/s),  1.4110, (7.0985e+08/s),  1.4080, (7.1136e+08/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 64,  1.0,   (5x10):,  0.1010, (9.9168e+09/s),  0.0910, (1.1007e+10/s),  0.0920, (1.0887e+10/s),  0.0920, (1.0887e+10/s),  0.0920, (1.0887e+10/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 64,  2.0,   (5x10):,  1.4910, (6.7176e+08/s),  1.4640, (6.8415e+08/s),  1.4580, (6.8697e+08/s),  1.4580, (6.8697e+08/s),  1.4620, (6.8509e+08/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 64,  2.0,   (5x10):,  0.1400, (7.1543e+09/s),  0.1350, (7.4193e+09/s),  0.1350, (7.4193e+09/s),  0.1340, (7.4746e+09/s),  0.1340, (7.4746e+09/s)
Cifar100, f32, amm mithral sparselut , N D M C lut_work_coef:, 10000, 512, 100, 64,  4.0,   (5x10):,  1.5690, (6.3837e+08/s),  1.5540, (6.4453e+08/s),  1.5350, (6.5251e+08/s),  1.5330, (6.5336e+08/s),  1.5310, (6.5421e+08/s)
Cifar100, f32, mithral lut sparse    , N D M C lut_work_coef:, 10000, 512, 100, 64,  4.0,   (5x10):,  0.2050, (4.8859e+09/s),  0.2050, (4.8859e+09/s),  0.2070, (4.8386e+09/s),  0.2070, (4.8386e+09/s),  0.2060, (4.8621e+09/s)
------------------------ Ucr64 f32
---- ncodebooks=2
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64,  2, -1.0,  (5x10):,  0.0050, (1.3107e+10/s),  0.0040, (1.6384e+10/s),  0.0050, (1.3107e+10/s),  0.0050, (1.3107e+10/s),  0.0040, (1.6384e+10/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64,  2, -1.0,  (5x10):,  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0300, (2.1845e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64,  2, -1.0,  (5x10):,  0.0260, (2.5206e+09/s),  0.0250, (2.6214e+09/s),  0.0260, (2.5206e+09/s),  0.0260, (2.5206e+09/s),  0.0270, (2.4273e+09/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64,  2, -1.0,  (5x10):,  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0000, (inf/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64,  2, -1.0,  (5x10):,  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  2,  1.0,  (5x10):,  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  2,  1.0,  (5x10):,  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  2,  2.0,  (5x10):,  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  2,  2.0,  (5x10):,  0.0260, (2.5206e+09/s),  0.0260, (2.5206e+09/s),  0.0260, (2.5206e+09/s),  0.0260, (2.5206e+09/s),  0.0260, (2.5206e+09/s)
---- ncodebooks=4
